,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,883.471922339,887.231892042,884.650474026,890.265200019,891.214102486,881.790919331,888.291636102,872.65864119,880.711183989,876.988953958,863.339066878,856.621316332,865.426755191,880.269479624,888.073039808,888.080290827,885.283528783,886.224912677,885.04061018,885.280856603
1,882.271109368,888.613285327,886.563515447,888.575191067,890.221569237,887.171263818,857.438810287,859.646672807,875.108865215,856.411291091,846.848510839,817.507396748,824.808515634,844.928500899,852.11800686,858.75685101,865.847372593,871.306558498,879.957640003,877.669328291
2,876.894213999,887.482604664,881.627626325,885.704035062,889.479706944,890.39996601,806.544751699,849.889927791,876.242823802,830.70936691,828.712795443,785.601590219,802.939257735,814.310738675,807.328148357,820.449374361,841.740348476,854.229786532,868.164332914,874.325174639
3,871.514938728,881.900152918,874.315069279,879.54624656,885.412013713,873.721151757,768.445569257,852.176461549,879.898918788,842.607837061,835.223053788,787.78005412,798.495503813,780.34853732,755.168025795,784.049061712,828.597279463,837.225839811,859.516428275,865.637561424
4,875.485526936,889.126231908,881.586502645,883.291101776,883.417405023,868.174922963,779.644245471,868.456882219,877.123989688,852.722447655,846.954528361,799.546863385,805.149069837,780.762191524,740.188432304,769.058639747,831.173142901,834.179930292,849.469140346,865.420485599
5,880.077745833,886.855247386,881.40824074,887.151767161,873.751524982,862.618721366,840.608326648,873.539288088,874.789526298,876.869720591,883.836241083,863.351080257,850.408356322,825.180129625,782.402766589,819.820431624,855.213335026,860.870477158,864.709932574,873.340475026
6,881.738025718,889.289574767,881.839698064,888.588021615,889.429993026,888.889226605,879.670683162,842.072314544,867.207522371,853.99940655,842.214933302,823.113500557,848.050551978,865.884723074,878.605354898,881.835119881,878.546808036,879.076895545,884.346478766,883.08938686
7,876.963130038,888.053559042,879.938517182,886.368404898,892.378140422,889.306967025,843.706307089,847.182170604,862.765163733,830.270397853,831.111885649,792.9270027,818.101618502,833.61984898,841.675705827,850.30713805,859.420324902,862.664063341,876.795720662,870.180729935
8,874.378692274,887.051466712,879.865336964,881.863388254,889.171953282,882.77940303,775.364904943,835.172569986,872.835342722,824.810045593,820.442263716,770.03951563,799.194428623,795.721745852,793.811556846,808.458487822,837.71817328,843.47636637,856.353313859,864.782879464
9,877.080204292,889.83723249,882.985233701,883.951367638,886.086946236,873.00078889,764.17242252,855.617228073,876.379713081,844.035237672,833.322787907,790.18548738,804.149775252,775.957475998,756.997787293,774.600806332,830.255208226,833.721456736,848.65396698,863.788041956
