,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,566.091389075,565.123024759,560.479589244,561.886470474,565.682575563,565.10550542,564.485295622,566.230283912,565.868021609,564.495167371,548.602158713,538.883123175,546.224927972,540.181555382,546.779896754,541.123420629,550.706275835,547.329049838,547.263205552,551.735050305
1,563.498408896,565.756247556,564.413060641,559.144736426,564.293681497,561.649429533,564.889788296,561.060947194,560.303921046,556.34149112,545.892287965,546.616738332,547.654124589,540.48698934,537.927694628,539.711759493,548.184864913,540.478997728,531.793680642,539.286073301
2,564.534069304,566.685707829,564.02414661,557.957644645,562.653814519,561.103545078,563.173156443,542.665326127,558.836363718,554.478173429,551.677372604,555.583727872,550.538863737,548.088487619,544.749095385,540.857406133,539.18940382,539.989678542,525.963785318,536.933087563
3,563.81058967,564.248024627,564.335868705,557.993051057,561.624065153,557.811379763,557.158849997,528.794879357,553.77980323,558.510599048,554.400337201,564.998795305,558.881203924,556.032005041,557.706571354,545.044310445,538.079412116,542.935251374,518.953724948,530.406664814
4,564.799597553,563.3514714,563.177731737,560.85633137,563.616485415,563.053204283,556.969873786,520.364039368,547.947592339,565.596825734,564.936456193,562.115374354,564.038386236,562.985149997,565.102267908,552.767281784,546.336709504,550.117601153,527.397060076,538.137802572
5,563.055432638,567.405871599,562.936526845,566.209177491,563.635400399,562.728001827,561.220252703,526.329079479,544.647833483,564.79116377,555.80792804,553.329761812,565.568253034,558.312450651,556.863910231,562.273479557,563.905825055,565.155657764,554.088326174,549.146394543
6,566.825829544,565.042467808,562.256173877,561.087448289,564.795643307,562.645219153,565.381729222,562.266243631,566.714901822,559.917802412,548.586509878,542.709065703,541.508335068,537.200898601,538.98403461,533.686459853,544.803418754,542.611946795,533.855844466,538.274415478
7,560.77190356,564.029871222,563.331223442,559.871607047,562.196955054,559.940965432,562.876237232,558.680614794,566.295722512,551.894616832,542.519568655,545.965646648,541.708193,536.896643036,536.081782724,534.306068785,538.776225945,535.780346391,529.983780534,537.715412352
8,561.306712507,565.399772698,560.685509491,559.21142947,560.910363554,559.754452217,562.302639971,548.658957391,561.507863526,557.932582666,549.585930608,554.730297164,548.099532493,542.02486685,545.366179455,539.38143014,532.93507035,538.512269211,521.997670764,533.491207759
9,563.557403796,564.347703057,562.683943948,557.365230598,562.191056615,560.780325808,556.787641965,535.077600816,558.808810555,560.436219071,555.332176052,559.984139795,554.722886473,555.540487737,553.861056227,547.158682557,535.556659515,542.685167749,519.3410159,532.611965665
10,563.993313762,565.390980663,564.617417482,565.639183691,562.192993761,563.38545692,556.418155524,521.484838801,546.16950055,564.428813366,565.209152182,564.425120049,562.951098272,562.165519403,566.874774704,560.378401475,555.395376649,554.053872651,538.592732271,541.147737857
11,559.121989501,563.672710399,562.996648666,562.050927961,564.910487642,560.459165128,566.483172125,564.094265743,560.701052872,553.229332838,534.145742239,532.735651182,532.440663721,524.016712759,524.737296459,525.432387558,533.333568611,533.763949699,534.025500479,547.249199314
12,560.032405177,566.129711724,561.819679746,559.99780708,561.431881109,558.875411592,567.254359861,561.211565382,565.395322219,554.4181123,544.950334331,543.593108674,541.910675477,536.754685724,535.419942871,533.140711912,533.453805548,539.250115026,527.872318834,539.218247727
13,564.765861591,566.261668872,563.226698567,558.946328637,561.848331007,562.799741359,561.399937741,559.469223972,563.283325203,554.407582131,540.939204524,545.717661981,538.177429919,536.590402784,532.583996161,531.602443263,533.044902273,534.075898673,527.450049447,540.767511313
