,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,790.728835155,785.587110073,786.947175718,785.986649794,789.152023079,777.38949826,784.306640173,785.310189877,773.317322803,784.399405915,786.163704322,788.085640114,791.9550544,782.999431605,790.213906112,790.101279516,789.593924162,790.370338292,788.373571167,784.862558345
1,791.881370352,787.665105442,787.373536882,788.78603029,791.637673452,764.710099797,771.840509488,785.891747924,780.428905578,787.399366049,774.225936503,787.664353075,781.267229218,768.617595423,767.786969366,781.251483607,778.006008056,775.926798053,788.823911912,782.306511063
2,788.18821216,788.574182082,787.473209395,788.716484839,788.257120037,762.431342528,770.660142784,779.388167649,773.229760592,783.228393721,765.428024651,783.261336593,779.022805055,765.519073426,759.804437518,772.694868507,771.089369976,773.918686082,784.681465906,779.637460433
3,786.320461576,787.289578692,783.340655029,790.194227635,790.967029806,761.82693673,777.919363244,779.529402393,781.943427119,774.895825916,764.028762846,782.39241051,778.369611361,759.910629182,761.107052504,763.667022364,761.37964516,770.079061233,778.595354803,776.04237534
4,783.495806499,787.359886361,784.638584353,791.046270439,786.237705808,760.976161714,779.963283723,787.137860889,787.344104624,780.428034462,772.494495736,784.828775985,783.284588333,769.410907811,770.146955701,762.387611896,757.083033714,770.517411722,777.157243046,773.298881161
5,778.446049232,785.736495008,783.725188935,790.768113648,787.333684318,770.138006146,786.0395503,786.367949852,779.181381667,784.743671025,789.543527161,790.374477799,788.109744108,776.863118452,785.302004921,774.148979533,772.10013932,780.985557092,778.686891372,778.911341188
6,789.714632469,788.179444982,788.714442979,789.547919496,788.251640828,769.725257604,775.780277725,784.256006374,776.655958957,789.345715886,771.194287406,788.462133896,777.307950324,764.26783077,764.304470015,778.948174226,775.298878344,773.262110153,787.659067789,780.231610493
7,788.715305968,788.988026435,787.446083914,790.699011029,787.961636339,768.572898753,772.224313531,788.226938281,772.736069569,785.973854063,764.007314217,785.24200628,777.250177672,760.133559428,761.096917206,775.584615769,775.483647595,775.360246383,787.389805149,780.741198602
8,788.023419299,786.644401584,783.352974221,788.554281529,787.624249856,762.332261838,772.483542436,784.018911033,773.317641564,783.396916661,759.434818259,778.97457895,773.454426226,752.240419835,753.271855384,766.654415992,767.367339085,771.669262238,780.673384766,772.919226897
9,788.970691726,784.023603391,788.594900524,787.850432047,790.037079453,759.069935808,779.49436505,785.333058634,784.862026188,783.056704939,764.27214583,783.208649817,779.210138244,757.782636346,757.91705749,762.33536261,759.556934155,767.05190374,773.492737264,769.188548163
