,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,440.018795226,436.074700863,439.857357266,432.544997652,434.728359979,436.79588522,428.666439714,425.10776831,409.026566957,426.589165648,417.868773307,404.031669337,388.38617081,386.267236194,401.712122905,407.138360634,422.733594502,430.218000391,435.760254215,437.848516193
1,439.98665843,439.236811532,436.940126146,430.631577962,435.789455361,439.258506805,436.090186185,425.92390953,416.682424096,428.410292712,413.363338171,404.712155812,379.266256345,374.675365361,392.998641589,397.206457513,407.917274056,433.309271024,440.673819556,441.633054559
2,438.392586954,439.176508566,435.828124889,426.912622528,434.528982952,438.685860436,436.741120084,430.568519918,430.807203127,429.136814252,414.363722139,409.716382722,376.514918179,369.851314729,388.178098231,391.560748892,410.69493839,432.064486945,436.60801378,442.558173198
3,440.119263429,433.502893519,439.890926891,430.452073602,437.109593344,437.662110005,424.299647595,438.558707753,441.154499857,426.858560336,419.915649325,420.567845292,390.791984676,381.548231411,404.217145851,404.549851704,422.821029584,432.012152762,436.413095944,438.293853629
4,437.236585945,433.619876797,439.316888318,429.298514449,437.503553907,439.637323082,418.753982115,433.232625427,431.847884704,424.162993437,426.691777064,431.950257081,408.430454327,404.941985351,417.59803075,416.317100371,428.820304608,433.294640839,434.934354992,440.292938718
5,435.967926959,432.937708586,441.751879231,433.319526979,437.914057638,440.137722342,410.267437092,423.352167888,415.853260987,429.151594283,433.250507394,437.207186728,431.331783046,437.415071146,439.8431504,432.079263054,436.365086223,434.143875655,433.782130828,434.741441689
6,439.788534573,434.97671275,439.641240509,436.107071754,440.325797227,436.543225572,432.383060802,427.275795929,418.346631815,428.173288709,418.048943083,406.637736403,390.482641101,387.147225909,397.039632555,407.066748863,421.095277373,431.678250195,438.324194781,439.170328508
7,439.527032143,436.421489728,438.634068241,433.367253281,436.557660595,438.367619373,437.276189128,427.437065187,415.976029707,427.19736028,416.900208336,403.734041224,382.316145722,373.640083601,392.774274805,405.740224185,422.099891953,433.862919644,439.499943252,439.870077746
8,438.873829917,435.414117446,441.901732687,429.452393064,439.17100983,439.700563252,437.482556482,429.539654709,428.01330631,429.97464227,410.807271594,407.980775461,382.226878561,371.328967203,393.130772643,402.257248937,421.830616091,432.601033556,435.942689008,437.211328739
9,439.363519028,435.322798826,439.013354381,429.154068451,441.128619523,441.844683255,421.257089074,438.828705226,440.375106557,425.662863297,419.732659977,423.224394972,395.521345477,392.332059969,408.254480003,410.682640788,426.140397801,433.366137795,436.074054207,437.985752736
10,438.270460852,432.211152581,437.649129877,431.451324588,438.362501823,439.657445748,409.933496926,437.384851759,433.414210524,427.286908963,430.672047886,434.709481719,422.426209596,423.049725708,433.455812339,427.145325651,435.411165041,436.018457234,436.360108814,434.162480228
11,440.795633076,437.127286526,437.698775089,434.449248573,438.533313527,435.856672592,428.144404354,419.265713708,409.655575019,430.532481793,420.133042336,397.919391341,379.942922846,372.463874752,388.683145342,395.679616839,412.344173424,429.431477875,438.91043425,440.858485762
12,441.774895729,436.948105825,440.514011823,431.322334584,438.077281057,439.917372305,437.684238091,426.164161317,415.413587804,431.182436123,421.014212864,405.464903104,385.147990725,379.196465607,392.47922741,404.974695108,418.254130919,434.143142005,438.564684611,439.156411837
13,438.914114826,437.180279396,439.312541647,432.657177879,437.208323342,436.483065398,434.655556661,421.448188595,418.530821381,430.943640004,422.164731145,403.29927915,390.659658965,386.773236335,398.172701603,407.470031834,424.126071652,435.369681289,437.298512873,437.940965438
14,439.34661656,435.097444742,438.685485824,430.977489132,440.071238059,438.925181597,432.262140919,427.757356475,426.049861813,433.261402006,419.84773135,415.693593201,400.123839379,393.061033002,408.37164042,416.202295069,430.803172821,436.599063019,437.28427186,431.370851525
15,436.978273346,436.389448789,438.424157261,430.310560679,437.053786774,440.772433581,418.58440597,438.332967823,435.748185063,431.947649674,422.448122763,426.259097363,412.310173506,411.061412408,420.154181969,424.552263232,432.25077461,436.190232965,437.477566863,437.119405238
16,442.935095804,435.660250067,438.2559668,435.406639144,437.060175499,436.583477089,430.029812598,422.296129059,403.238156219,429.562291844,416.554379975,400.393891557,388.625792168,381.714062501,397.241887256,406.491028848,420.07316027,429.258791182,436.904322901,433.760676517
17,438.712045364,434.483168339,437.809538837,431.938861519,440.829879147,438.472709203,433.685514992,419.916814066,406.691984419,431.939007031,421.505200967,407.761777282,401.071993339,397.899209231,413.508678819,413.094758519,427.154359023,430.618464663,431.083604738,425.805952178
18,437.376982213,437.281053187,438.761707961,433.251628603,439.981403007,436.354683727,432.995081731,424.417668842,412.97511688,429.520152735,419.689502003,412.602395821,406.453313598,404.645294813,417.476330937,419.41357449,428.190324574,436.955663239,438.007444136,427.720531587
19,440.362355624,435.76559451,437.289200445,435.190409661,438.97992759,433.803594162,436.420314587,420.999039437,405.414540139,429.104018905,424.307861035,415.225300092,410.032086728,402.782440497,414.720903893,419.443810654,425.270942813,429.026963285,431.045900636,428.414049304
20,440.432732968,437.949519292,437.762828137,438.927485408,437.874318056,434.929208526,434.414330032,423.789279273,396.209430786,430.671924983,424.050999082,415.954961645,416.295330731,408.176597087,421.087392455,425.978046989,430.541385141,436.926187407,432.287808268,429.815063055
21,439.093259406,436.158073353,439.513736322,431.2467713,441.228492119,434.028167607,419.8031336,429.112292034,418.425506782,430.082575001,422.915321408,417.437005516,417.816752047,413.834555365,425.857129338,425.668673218,427.299504728,436.983562293,437.408555002,419.484988761
22,438.304102172,434.885929063,436.503307394,434.756317171,439.984689944,432.432090789,399.634542865,438.011089832,434.783222045,428.685112648,429.922988534,434.222373944,433.647795878,435.736793425,437.122762075,436.005629592,436.519626521,437.481013613,436.497379912,429.653455558
23,437.232556006,432.941305445,440.193764647,437.355036538,438.211045244,433.595003742,395.652540787,423.805904126,426.723493433,432.082023935,436.524500764,441.476559589,437.84077887,435.993412145,436.38452205,436.455865419,430.209167605,433.278987249,438.030722381,431.714823228
24,439.283103399,436.876744016,438.150640579,434.042065653,435.006926187,431.572901274,403.444935469,412.566132719,405.848404476,435.402268665,430.480784088,433.372650193,428.113939919,422.59620152,419.178429152,430.91790357,422.657718354,426.949882609,434.626298048,437.411929437
25,439.543332973,437.767998763,438.430947685,435.254797157,435.821922366,440.763118612,435.933312195,427.828345827,397.981201769,436.231400502,427.000262725,420.564042925,429.066488115,419.280618048,429.028701531,432.52931036,435.662814124,438.812833561,432.031090602,421.701336896
26,440.817779983,436.375145681,438.18644557,435.261200803,438.851126301,432.979239676,435.575168542,427.51031697,390.762559341,433.931044741,428.462429977,423.33827358,433.439906326,422.935748704,429.732403894,432.568590298,433.615038025,433.153083592,430.122870394,420.941301289
27,438.142890691,438.099034621,440.851210135,431.012456746,440.221005531,428.167526237,414.030849689,436.844301801,426.050476755,434.217380605,431.21201735,433.146097495,439.36299918,439.198520418,439.293001117,440.300390859,428.660080028,432.532585398,431.359209909,423.195500915
28,438.438914644,431.656375894,441.003213752,434.479455885,442.653948054,418.441079667,399.974685442,428.885876397,431.626323181,434.977637381,439.262412753,440.804927497,428.582530866,415.611433106,418.955063324,419.005627152,407.281952985,422.447898864,430.749807691,431.917518815
29,438.818007635,434.526477534,440.59117169,438.399382258,436.967808311,422.093967621,396.986171042,412.133874617,410.08923158,431.292689257,424.433891588,415.925574767,399.803454861,387.359055995,399.897417909,408.187230063,408.035916457,422.159450793,433.509121006,435.432944547
30,439.15940011,435.710456208,439.231028047,434.545490637,437.836362056,436.231794012,427.090282175,435.815847875,417.129364295,434.254852264,438.456488506,436.246976524,438.311315718,436.957593275,440.161423767,426.480948115,424.241479356,433.778110479,429.189832833,419.347308317
31,436.658171249,435.711546124,438.867748143,430.160657898,439.061392609,434.395567093,436.262847528,436.096668514,406.061645923,441.185911641,437.710031288,431.991314011,437.889426456,438.907164435,439.624901096,433.694966558,427.90896797,437.190728341,433.030010349,423.087236658
32,437.346946368,433.928542526,438.959764149,431.440601459,438.482063976,427.919810972,423.534483245,436.002603016,426.000715466,439.641145537,441.538842234,436.563068508,420.596695835,420.84299246,432.855400301,418.368405212,418.999916363,431.499149989,433.695710148,428.446220582
33,439.667888463,435.722399299,440.284394343,436.767354288,436.771942797,425.434860168,418.753004993,422.857835724,431.082378336,436.12310108,421.959541356,409.041042552,388.80675338,382.618011762,399.312841405,405.226719391,408.65327406,432.197194476,436.645054795,438.097113426
34,439.571733085,438.707480571,439.146196478,435.733779566,439.85891453,437.610526593,430.50719209,437.017094161,408.763568488,437.239169196,436.023933456,438.19599123,437.647040168,441.480428652,438.828399706,437.593134975,434.176497073,436.85003967,439.930754702,434.220821814
35,434.669117346,439.312654593,438.667971844,430.168825344,436.873015007,434.900436405,437.699158594,435.247128279,422.17763727,441.561235313,438.12920644,442.290628793,427.342755092,435.764829965,436.180596222,431.262037081,432.620033418,434.997144085,437.710300941,434.041310648
36,437.970695183,438.439618102,436.873030841,436.576253505,436.626611629,434.668179206,435.394774114,433.35391271,438.445951611,439.991545051,428.031276426,425.471416924,395.828191342,399.716222778,419.60806419,413.567945707,419.182344838,433.354390504,438.896421772,439.148503662
37,437.377300344,440.571779925,439.123621533,432.543540815,438.546810638,439.352099003,426.692339448,432.789524353,419.649681498,435.974001589,438.615820319,439.301523824,431.16217524,435.334232159,434.794532895,434.165365027,434.339165441,435.496831415,439.484204563,439.201683745
38,439.300570276,439.743856328,437.176635868,434.34538651,436.324872497,436.765601575,438.138315627,438.703645997,439.347373253,435.090949976,420.813998287,417.999078311,403.385105193,405.648217802,425.176450047,424.610647687,428.995606847,433.251528907,436.409733189,439.44977227
39,440.148169766,437.87014459,438.219016422,435.991907315,436.227547014,438.901654948,437.322076791,430.36839103,432.89295287,429.817612578,409.046722258,406.241391501,384.230244519,384.424282842,408.852072852,410.849524154,420.88544503,435.561415143,440.618214092,438.729217472
40,441.479670646,437.951348202,440.060777508,435.372135381,433.63943444,430.16025573,422.730518348,422.527680598,414.33020605,423.022163682,400.674569537,388.473543424,374.682900337,369.838411607,395.263716722,399.273200817,408.019300116,432.141552409,437.284582563,438.3148005
41,440.719258906,436.716675628,441.329043988,434.21367649,437.813761643,429.064728525,416.347492435,418.203406392,401.082261987,422.14254309,408.321491001,393.440677532,378.104526782,374.736008476,390.960654655,400.382020349,412.199010934,426.98927182,437.260010697,439.710662706
42,439.195107117,439.454193601,439.266572629,436.483987358,438.365702451,435.658444077,409.061082063,418.956433084,398.262743261,427.785321929,420.790838101,415.621792498,406.050064771,396.929741161,402.606172366,419.337098855,419.464049605,424.091425809,434.956042545,436.244403027
43,439.893241326,437.140734681,440.520261979,436.48097153,435.716021035,436.768337991,415.947781841,435.329612114,418.80417295,436.804497943,433.822657147,437.908183602,442.420946051,440.120033861,435.092400344,432.741001994,439.136478037,434.014294494,441.243099522,440.732558942
44,438.715156023,442.506944691,438.109684416,436.724820591,439.575227919,436.716747472,424.323748579,434.198980296,434.300476876,439.776558281,433.764523174,434.477406944,425.177145624,428.509609271,437.133518749,433.556793289,433.951052482,432.950422206,437.203050179,438.168049301
45,441.515190529,439.491664619,436.366212496,436.894461206,436.482087522,442.546350483,439.169451233,437.826895241,439.424013777,429.715821261,412.349625877,405.848834597,397.048741222,395.866495985,419.624688414,421.691800629,433.658201008,436.647243857,439.851095604,434.311806696
46,439.860217927,436.872813712,442.99611039,435.082650938,440.449816359,437.990867831,440.228309389,434.455166614,425.094342533,423.211519985,395.962220829,392.725668412,381.474040252,376.991702103,404.462929847,407.072465788,419.630613797,434.540802808,439.358199917,435.962782739
47,439.738546509,439.005279907,441.423280818,435.348289216,434.472057701,432.692859673,432.150846716,424.201898228,407.903790117,417.428967303,397.315299486,386.887854018,372.671582802,367.089879705,389.702570997,398.51883669,410.276062622,430.235256058,440.109774617,440.561282368
48,439.237553858,436.14765721,440.826957772,435.105333666,438.370441684,435.18630314,440.186518689,427.148853059,410.603262468,423.183684182,396.3488641,381.011037607,373.192740436,368.308572797,388.600775098,396.765757807,413.977454345,430.000225292,442.30785591,435.705221948
49,438.523743058,436.827000902,437.935696391,432.248268084,436.095762077,437.23035298,419.701700741,437.561746088,439.379289463,439.56668155,433.635420506,434.987006822,424.554230257,418.594097984,432.504252965,431.298083173,435.699408982,433.049644736,438.836180998,426.145356447
50,442.827218056,438.058484375,436.406855606,435.551849472,436.962106457,441.915678138,435.723922481,439.787272784,436.080756613,432.34810393,403.254872997,405.968819352,400.312579958,393.152057136,420.969461656,423.141279996,429.769716965,435.440012897,438.937780656,423.193918418
51,441.104018028,438.273428944,438.651114918,438.390726292,438.399362516,439.291975931,439.183461516,432.81260939,424.92334883,425.01021383,402.088068001,384.720644019,380.781980889,378.986599024,400.503575608,406.596662114,422.689597225,435.447448354,441.013785815,436.095819977
52,438.54938184,439.029987372,435.89267794,435.750578339,439.750028784,438.892420242,420.959801328,438.745718833,437.913970539,441.356823581,436.408328792,438.481635912,423.282604513,412.769179126,430.885385008,424.951946417,433.602367905,434.536525844,434.11612156,427.611690367
53,441.189268023,439.30406655,438.898610295,436.974086139,435.928147646,438.62794947,430.679752405,442.174490595,434.676085441,434.011687707,411.152647515,405.830667515,394.18407457,391.142613256,408.174449105,415.419995523,434.53892033,439.323170722,441.185207141,429.501843806
54,441.863045264,437.090607892,439.982173641,435.56843248,437.41098215,439.548247929,432.503277836,437.920928859,426.802635767,429.069743539,405.366679514,389.978925325,378.766864529,373.277970573,399.243235134,406.02658221,426.665718345,436.633666245,439.203835422,433.715380328
55,434.119047416,438.956093205,436.789556346,432.508660239,441.25183601,436.959669605,414.205495921,439.491515359,439.91988076,439.183930942,433.32405183,436.378360657,423.870424348,415.835638052,429.685090403,424.112676971,431.917901947,434.860774824,432.030052173,421.97679192
56,441.655107846,436.936760734,437.916636233,436.121278703,438.683866967,439.509326775,418.452369888,441.409118514,437.991754959,433.31420368,415.998439972,404.502212867,400.401535905,380.532690719,406.251832908,412.927337116,432.55620494,436.223740959,439.266918176,430.749796651
57,442.225281294,442.752470309,440.036165498,433.638878003,441.479323064,439.891841216,432.295299304,433.46760652,425.960617079,425.504899162,401.642806786,386.007891318,376.434105319,370.473637742,387.430783057,398.235094698,418.505841424,432.160321495,439.613020454,437.26579453
58,439.183529205,441.889208412,439.606109137,437.193816491,438.001345629,437.93687429,438.781417744,425.87906121,402.624487753,419.996424045,397.458662388,382.453880864,375.276613852,369.073670461,388.156182545,395.872298882,411.747105714,427.138026291,439.001443964,442.09187631
59,440.604943558,439.845043692,437.578064043,435.726398147,438.816077649,438.681996201,426.923510257,421.292438473,394.146175876,421.821770482,415.534529322,404.489652203,392.494752396,387.681169642,391.857678239,407.580873204,420.540066735,424.164602844,442.358222358,441.194272717
60,436.916772685,438.512768156,438.652703462,435.647997577,434.872631612,435.605583809,409.128876143,419.246916879,399.133560548,430.314993383,429.27587756,431.247432799,426.946467783,424.771415548,421.659161979,435.809849679,431.697111187,427.727577314,435.014031348,435.567258723
61,436.79973951,437.81407825,439.326023311,427.042513933,437.562187398,439.995650684,408.217094594,438.105861022,442.906534935,435.338422782,436.07056627,436.354750085,429.854350999,421.872171739,434.671840728,428.870539033,434.905026285,432.292893236,429.182314377,424.774458629
62,436.662627114,438.502537528,439.704796968,429.023130315,437.684612583,442.045295631,421.569096253,437.722071416,435.619917829,433.026563482,411.748193174,404.50567436,404.612106442,386.729765825,405.846247216,415.981905151,429.132546905,436.77790781,438.128003828,433.608202303
63,441.463683043,439.661069897,440.983317172,433.219411782,439.039232956,438.856630732,431.45113495,434.833523475,424.793642785,426.965637015,400.143069875,380.132237747,384.356514519,370.678471116,387.258373571,395.9485473,419.760116582,429.582533697,438.541778089,442.877798357
64,440.159736128,442.996386386,441.335375012,437.217150767,440.529375035,438.511476239,434.649732268,417.682510997,400.705923168,425.101901644,410.264270661,395.998594756,387.395871381,387.538877698,390.548015451,405.923319662,421.247172564,425.948653794,441.382547547,439.956304484
65,437.407408881,440.392805818,442.078871513,440.121493869,435.28263482,436.80774301,419.424472529,419.435997837,397.813020619,430.488718046,425.659543802,423.869075214,419.934613035,415.832448842,406.690304497,424.706943447,425.718595318,425.261199992,439.948399417,436.268322147
66,436.56321978,436.543527561,439.614582759,425.559888727,429.556946395,438.622795498,406.829252017,438.500264338,438.865596937,435.050807014,431.380487219,430.022886819,427.020607532,418.683712338,429.133505816,431.626208251,436.608269085,433.158361225,430.730379267,423.109059333
67,437.854960365,438.737933864,439.24641968,431.721158411,438.953869504,439.391216867,425.246773517,439.369098657,430.50260799,431.551419566,415.483045272,409.475329123,408.880576121,391.760662707,402.033309196,413.459353682,428.575439379,438.561458457,439.606340471,435.639398276
68,440.187187844,436.685615336,440.976646882,436.450956782,439.244087379,435.869557613,438.504630542,432.572836242,414.251970194,429.782811008,409.652741662,400.431918851,397.248431154,390.489863231,386.77590034,407.788424968,425.754125755,428.393593791,439.606638782,435.724470462
69,433.724477873,438.623419441,439.887133211,440.081709125,439.330768319,435.154246835,432.181394482,423.938297833,406.240785318,434.72757652,428.87917193,422.258240798,417.427049821,411.661670754,404.526856354,416.216365296,427.822508017,420.971627799,441.322414745,438.305660629
70,434.151824166,434.083306247,440.568087993,428.852874912,435.594761643,435.431249765,402.164385727,437.807581389,436.943542051,433.332443752,432.971198934,432.516966832,429.306514305,426.539607057,428.067282012,428.15628444,429.22321973,435.653305791,438.771729629,430.845136445
71,436.720285924,435.604204319,438.823116968,431.66705946,437.741735208,436.494053799,424.361908367,436.18707816,429.280769754,434.323619398,425.06094862,419.257977768,416.724053202,417.789355705,410.557632626,420.756830286,433.552940759,434.80494652,437.106531413,433.678124944
72,439.328855921,440.264482832,439.520407721,435.732669352,438.996681342,436.842831008,439.140741704,431.883406547,419.092180661,432.49838032,427.080481641,421.153655766,420.221985819,422.463966554,409.063971667,419.725440854,430.578224111,427.47224179,439.122709545,438.520492555
73,433.938265956,429.727316842,438.987175565,432.273193758,435.068449205,431.882332302,398.290745744,437.064807537,437.405919326,436.923882016,432.950919872,431.340573707,433.78078163,429.36694331,429.527317703,431.818666923,424.93134886,430.138944519,429.821678123,433.973054072
74,435.261240156,431.559106749,439.945652179,434.725413227,433.784092014,430.335258951,399.11975634,435.347084597,435.617771273,436.428990064,437.737847661,436.975846499,437.956858883,436.073744331,435.814170449,435.764380865,428.891373471,435.849120568,431.842993665,433.676548094
75,435.930515295,433.870862438,440.485305926,436.348594924,438.29015936,438.278884663,434.880043093,440.3216774,431.015968059,437.195659862,433.954066543,438.294848488,440.677059075,439.740750027,434.30248889,435.626815365,432.219010892,436.908760374,437.122789919,433.701369011
76,437.983221792,435.64071305,434.286522182,439.508974989,439.797523033,435.273339178,432.943274304,430.900407665,423.534601659,436.395444417,432.223026063,438.893272683,438.200179872,438.228153173,432.753736917,433.24243995,432.538481278,430.51227609,436.817503462,436.720996688
77,435.225285138,440.180934187,436.692632483,432.618595473,435.818030027,435.49246611,417.239231441,427.005000941,414.951488516,436.119353719,437.008293412,440.10120866,434.970279829,438.275323342,429.852414362,436.335371288,431.937547503,428.700000703,438.345003873,437.08895338
78,435.743383639,436.394498069,439.030377088,431.003496868,430.193916359,435.580632463,409.224679196,426.522828299,412.868827808,430.682669495,436.169035376,439.423326807,433.363789667,439.879387143,439.396400842,435.966554143,433.279648733,430.603674952,437.724975365,437.898031478
79,439.408986915,434.43433847,435.086556083,430.20359851,435.195116366,442.201042169,407.703204971,425.441711939,413.451723826,429.323914932,431.631259299,440.724986938,431.841560738,437.154788397,439.145159849,437.516961167,436.860158105,434.207055299,433.306184167,436.309956294
80,437.010033047,433.943972455,438.322707184,437.818067575,435.655294282,431.920461026,414.892223912,438.087898318,434.371291166,436.925304848,430.226538711,428.858152862,433.741931596,420.251197533,433.272423286,435.199947475,427.689501457,438.504802289,434.471170052,436.276472563
81,438.993933687,435.478861097,439.900070514,438.900218387,442.283009762,438.412919767,437.956400892,429.932703978,427.205660641,433.012725183,424.741008725,418.528809456,421.578205356,410.10281734,433.874247846,437.934882172,435.191161918,438.678633719,432.692563603,437.692580159
82,439.052173011,438.795875025,437.348150538,435.343113368,437.590292052,436.327658188,421.886282698,433.307249688,433.661051332,434.009177925,423.684760484,419.335128974,415.882871738,412.889351666,433.117981918,429.748446917,432.233657441,434.191734597,434.454904192,436.755627982
83,436.646119562,437.157662349,436.763266584,430.166165883,436.408552193,438.677155645,417.770480344,435.15609067,435.970832072,428.396505739,423.79970924,427.636018142,410.712346637,414.200311406,427.230693793,419.68169223,431.913813335,435.043869598,438.828596765,438.422480163
84,438.565604499,435.794027273,437.131249115,426.462238157,433.787171797,435.419385366,414.216539537,432.771845869,428.856792063,424.52404745,429.857525044,433.256226347,407.967826034,412.198724127,421.737469322,420.293133365,427.930854088,432.693739785,435.939518998,438.297969502
85,440.151137463,433.657308391,438.665550819,438.678341112,439.095363288,435.184646901,423.301430308,431.138313714,423.932934864,439.651862443,422.47084068,415.511488506,419.07087073,400.764798794,425.347451098,430.641407128,428.117655124,438.747686941,438.84255853,435.393585424
86,438.395100634,434.829812375,437.50455547,432.036504097,439.405683193,440.131339425,439.989686778,426.232227085,419.226041252,429.430714097,413.521628024,406.158731869,399.34159342,387.872305307,415.047594028,423.014541199,424.097945401,438.682329951,437.311466872,435.67156623
87,438.479497043,439.711417741,437.617714863,427.769736995,435.987269335,438.387536985,434.176279814,433.413777867,432.569706717,429.944835943,412.325485506,407.6322708,390.763309811,379.198447333,403.162651216,406.020832163,414.06881099,434.408982147,440.691504766,440.48375699
