,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1617.19516225,1618.75028967,1615.93525807,1625.66831551,1622.80132935,1619.61030872,1618.56741179,1618.46790545,1619.44983846,1621.80695899,1615.1721721,1611.10820676,1608.31076381,1611.91316351,1614.98824391,1615.94809996,1620.9661587,1619.22784136,1619.9708885,1617.58100468
1,1620.19973489,1620.84552628,1618.54938408,1621.51365395,1620.42696042,1613.07155701,1615.86679867,1577.29035868,1621.67212067,1581.50153403,1613.56351132,1598.30708436,1572.34244188,1608.01927839,1605.32617305,1567.6392053,1574.129592,1597.74755718,1597.81704211,1612.46747575
2,1621.58767577,1621.13676575,1619.94647972,1620.09983861,1623.34698492,1598.89581525,1614.98814235,1546.94390455,1620.2987396,1578.03743057,1618.954917,1589.15254986,1558.22540484,1607.60993757,1606.8799304,1551.84035548,1558.53395233,1584.36342363,1584.74045393,1603.37544238
3,1621.46108514,1620.41779117,1622.20283004,1618.81412815,1619.68270329,1589.27405011,1612.94421514,1527.73626926,1618.59416643,1590.39937564,1616.89546345,1584.1210524,1559.4705282,1616.04417937,1609.18200772,1543.86237992,1541.89402063,1576.10621532,1571.96304336,1592.87285949
4,1620.60509229,1622.83024609,1619.58348157,1619.20960178,1620.4751252,1594.66297463,1616.35844513,1506.6562215,1617.58612882,1597.00602352,1616.52058738,1586.59594495,1568.07562128,1616.5287311,1616.75361168,1551.97468798,1549.52000794,1582.00981937,1572.75037063,1586.38596134
5,1617.3663848,1620.16384811,1621.2252231,1618.75073384,1622.36511379,1603.8632515,1620.28675118,1489.79443972,1617.32612503,1603.97849965,1615.98467207,1597.88882631,1601.68898208,1614.54102854,1621.16305128,1586.91293707,1580.34414452,1601.23773659,1591.59036738,1594.70608327
6,1623.62189576,1620.44567732,1617.16828621,1623.34450658,1620.21604653,1618.57134084,1620.72691243,1611.31009699,1621.30273475,1606.28154418,1616.88517683,1606.18093477,1583.83386735,1604.73581737,1608.72859877,1591.67196902,1596.27860314,1609.7663486,1611.1196731,1615.60843223
7,1622.24682602,1619.08292501,1621.34910189,1623.81777951,1623.06120702,1609.58184042,1616.0118798,1585.33154005,1617.77477054,1580.16607197,1617.96541222,1597.02629197,1564.94130007,1604.04922564,1605.60907914,1566.325101,1569.68322573,1598.22309002,1598.7088098,1609.68189663
8,1621.64461812,1621.62596738,1621.84374965,1620.63965415,1620.82270552,1600.34171332,1617.09089891,1553.87811277,1621.55120197,1580.97271696,1620.8315091,1586.6036939,1555.57411124,1609.6939764,1606.59345474,1545.70353763,1553.89761631,1588.11393854,1587.83971162,1598.39816922
9,1622.7102656,1620.72479651,1622.71890977,1620.38274019,1619.1805815,1594.39600232,1616.3335473,1525.84408982,1624.22447342,1591.58933821,1621.86992273,1583.98609381,1557.81312788,1617.58970438,1612.30709937,1551.05315288,1551.37878674,1584.9753464,1577.48875764,1589.10510804
10,1619.09704503,1624.49346903,1621.84146858,1623.37345455,1623.09898624,1596.46637959,1618.14984904,1497.15630497,1617.28991665,1595.48309776,1620.89767908,1587.97435806,1583.44193319,1621.91684452,1614.01800258,1564.30351694,1561.7086559,1591.26262165,1581.5037339,1593.3968814
11,1622.11974441,1621.63066098,1616.53483031,1620.52833118,1623.20481085,1620.62196923,1621.1952632,1612.61353855,1615.14315326,1591.38123603,1615.26768417,1603.58260169,1572.43066499,1602.30814078,1610.32593383,1583.25343164,1593.88223377,1612.8599717,1609.00536937,1614.16019223
12,1622.50253949,1620.57027893,1620.9895534,1621.32382553,1622.55948181,1612.5577216,1619.10820518,1588.48869087,1615.81274489,1575.84796191,1621.39459805,1593.29646319,1560.6857715,1603.15683203,1605.31730135,1562.64770906,1575.86224196,1599.65846064,1600.46126725,1611.20231195
13,1620.88219704,1621.78838394,1619.95323845,1621.80195747,1621.81698881,1618.65023957,1620.64038547,1594.88342557,1615.88865893,1584.67538815,1619.89626866,1600.09129317,1563.58937429,1607.59566781,1605.06566325,1570.83621419,1579.25174569,1604.81039893,1605.75313451,1612.60339774
14,1624.31882272,1622.02798803,1618.75932825,1624.08492883,1623.58609173,1609.3204097,1618.97026483,1559.14942046,1619.31917358,1590.1674007,1620.58559677,1593.48068366,1571.34786826,1612.65600424,1603.72455442,1560.20388132,1565.07116252,1596.17584163,1596.4917455,1606.53676016
15,1620.5961952,1620.93068994,1621.86176809,1622.54121889,1621.98017034,1601.89634867,1616.61357066,1533.02581164,1618.39513162,1596.51710499,1620.40571084,1587.35066651,1580.12947705,1616.20628366,1606.17593224,1560.0698821,1562.54681568,1591.73321715,1588.46699584,1601.07385765
16,1621.47967203,1619.46878238,1616.51213648,1620.82721512,1624.3416931,1621.08600957,1618.90463969,1613.16409948,1618.86199399,1606.89028923,1614.82715808,1599.75142881,1588.56673329,1605.80388193,1608.9531971,1598.53477306,1607.0913763,1619.30719061,1617.08427366,1618.95367313
17,1621.49434615,1619.62668757,1618.0209171,1623.35907392,1621.93786074,1617.88026209,1616.74970279,1591.4505505,1620.33780458,1595.57039384,1614.98103533,1593.98808751,1571.81164323,1606.40368964,1604.13671515,1578.32344703,1586.78857693,1601.34985365,1609.59082027,1616.48332421
18,1622.3874733,1618.02451288,1618.25380068,1620.47116071,1622.38967794,1612.67838645,1620.05592835,1563.53808013,1618.44977028,1600.78725892,1614.93770992,1591.1737262,1582.45920017,1608.47311633,1600.72329907,1573.29660612,1581.22989485,1600.43232052,1605.29637391,1609.77793629
19,1618.34480663,1621.18036151,1617.37735581,1617.18283906,1623.28551536,1624.11341277,1615.09018779,1618.2400415,1621.85176098,1621.4308482,1610.32196904,1602.58440764,1614.52973835,1608.24919069,1609.41821049,1613.16288142,1618.9901343,1623.62495813,1618.54040479,1614.91859378
20,1618.75776334,1620.02856896,1616.72994242,1619.05806648,1619.88389772,1620.12480076,1616.12240742,1603.41000617,1617.62469332,1618.0743063,1608.18526134,1595.37315779,1595.99631527,1606.3104163,1600.58443763,1596.69037254,1608.0294737,1616.11431211,1614.38561891,1615.68946497
21,1618.68890799,1617.83177711,1618.77672133,1616.7744157,1620.82634321,1617.86857516,1619.93270175,1566.83366811,1619.87508311,1611.30986579,1612.88232633,1593.00534081,1601.54284201,1609.8080161,1605.35926802,1589.19397831,1596.05957293,1607.08407534,1605.17487068,1608.23271721
22,1624.75013931,1619.05561064,1618.20896939,1621.39424515,1621.53504332,1608.68496616,1619.07569324,1529.09610109,1615.47173161,1606.25181375,1620.90042017,1594.1315534,1605.66076558,1610.30818117,1611.58531813,1583.72074102,1589.29900724,1603.33719927,1593.40306731,1603.8883543
23,1619.68893757,1619.05574057,1619.5124748,1621.67313012,1621.29089703,1608.82765191,1621.41239432,1498.75512761,1614.06958932,1610.93178476,1616.94441771,1603.71166087,1617.0641677,1608.66119035,1614.10106227,1597.91306896,1597.89069959,1607.30184121,1601.05411797,1604.223151
24,1620.69356177,1619.97118338,1616.51801918,1618.23296331,1619.12526721,1612.85205873,1621.21638537,1519.38223258,1613.50725643,1616.74965223,1608.02543261,1615.69781796,1620.28888003,1592.95406866,1615.81761253,1620.30083827,1618.69302063,1611.5674156,1613.40755114,1608.9252307
25,1617.48314613,1621.33041682,1617.4369614,1614.06967062,1622.92636979,1620.21054073,1612.83862846,1606.3693461,1622.93139012,1614.85969459,1616.93909619,1609.73237551,1607.40631657,1612.8470974,1611.23034599,1616.90813849,1616.01665951,1620.69126998,1613.96700562,1611.43806446
26,1616.92160225,1620.2685367,1615.20629267,1617.05880459,1624.14878448,1621.81325075,1618.99377429,1619.68726593,1615.03911275,1618.42879552,1608.9381201,1612.06277997,1615.54283706,1613.08692385,1614.73097558,1618.01717399,1613.30504878,1620.97823259,1613.40878762,1612.72915476
27,1619.97587674,1622.12497829,1619.47801141,1618.18313275,1624.15140272,1622.38998904,1618.12921667,1598.7446274,1612.29374471,1614.96443496,1604.50056189,1600.74802084,1618.81906598,1618.84479345,1618.96718383,1616.39096409,1616.64956552,1618.71708386,1618.72766602,1616.48735751
28,1622.63190786,1619.87734634,1619.19946498,1620.79207055,1620.082968,1619.57982529,1616.75457785,1579.77650859,1618.64091567,1622.69509042,1621.16667781,1610.08545936,1620.43158866,1597.69383704,1613.00073718,1612.8572807,1612.65901657,1617.65606461,1616.01083177,1608.16599773
29,1619.64122189,1617.11356964,1619.15674251,1620.16089091,1621.19602326,1617.32983389,1622.09262774,1567.18906536,1616.73846833,1617.13341568,1611.16440182,1615.03712811,1607.51157286,1576.89221265,1609.14688492,1614.88822109,1610.0046502,1611.91741144,1619.57515698,1615.07082703
30,1620.18002645,1626.40014929,1620.85753208,1618.79793997,1616.71073975,1618.74840839,1612.01129039,1579.0280246,1618.8432,1607.47910903,1617.56630649,1611.45696176,1584.2266283,1613.2698723,1616.3217407,1601.7320737,1596.75027797,1612.50591145,1609.70453978,1600.53690848
31,1616.13426689,1619.75923815,1619.75778821,1615.47809863,1620.91818589,1618.72629904,1620.22852956,1603.7062578,1618.68431518,1608.25274671,1612.95522933,1609.52036613,1594.95820131,1610.4812399,1613.57645492,1611.55851992,1600.85382948,1609.48387838,1605.11110796,1601.96890775
32,1612.36672934,1621.83069803,1620.58860337,1617.96245431,1621.01305715,1619.56121001,1613.62648949,1599.94694734,1621.91792379,1608.38763178,1619.21132593,1617.70622564,1609.11481004,1617.88384162,1621.95514312,1613.28836079,1599.6589281,1615.68451725,1611.38388865,1609.84449106
33,1620.74292804,1621.02258835,1619.70231659,1618.21403732,1621.90492933,1621.2646264,1620.42888712,1622.27019806,1617.06299778,1606.08204402,1619.28852559,1620.22673908,1593.55651441,1588.98497587,1612.69729696,1597.60867937,1582.48583378,1602.87632306,1612.69387477,1612.58858093
34,1617.94877942,1620.88587724,1620.66817073,1618.32967784,1621.4006653,1617.87161182,1616.53047273,1554.33922249,1618.933847,1601.05684649,1619.11771983,1606.11391188,1580.92232548,1608.69083652,1616.64334205,1587.11436315,1580.56020043,1599.61587807,1598.76093726,1600.47555956
35,1610.31573458,1620.23180039,1620.04963158,1614.39031809,1617.35209865,1619.05555107,1620.36630154,1557.84870589,1619.39304396,1601.56954005,1615.46361913,1621.10163782,1597.85492287,1618.60931758,1618.71511735,1601.59059816,1593.11708001,1610.69649452,1608.65845421,1608.0813467
36,1616.29874733,1620.61691519,1619.85207662,1616.39689199,1622.15290334,1618.13990817,1620.28689031,1597.99225419,1622.09788924,1609.44441184,1614.75177252,1617.20789486,1600.09496674,1616.74900992,1618.11324441,1606.16412706,1598.30594565,1614.32259693,1614.40785143,1608.50726785
37,1617.2764451,1624.03743229,1617.8241942,1617.87983653,1616.01845587,1608.24747242,1616.25486427,1556.08794126,1616.45141294,1598.55519484,1612.50531088,1601.5126358,1579.80812165,1604.14010218,1613.47931332,1584.62068779,1567.10298672,1602.57254913,1600.46043701,1602.8354185
38,1609.64127462,1619.79700618,1617.72619281,1615.51112004,1617.26976857,1616.58629626,1620.30727716,1546.40813684,1617.64585957,1596.61809694,1621.25134381,1616.78514748,1585.17004846,1612.77318774,1616.67140065,1588.57490998,1576.65045107,1599.05833385,1607.12195751,1611.90431372
39,1618.91753324,1620.13956191,1621.68346396,1615.11495423,1622.74508045,1617.10064148,1619.05826028,1593.06220673,1621.3970811,1587.94301918,1617.07606133,1615.39178722,1584.72365086,1602.73478853,1613.2708115,1585.52736298,1572.44036458,1599.80025492,1609.74075732,1619.22715639
40,1619.64551397,1617.66866355,1619.50488603,1620.9922516,1621.04285282,1615.36224963,1618.11071735,1624.20728681,1617.28860324,1596.66905563,1601.62382221,1601.58653078,1580.4595129,1574.00686395,1598.10922798,1584.87876978,1588.19973197,1603.76325447,1617.49989744,1618.16929217
41,1619.84304371,1620.64970468,1616.84051825,1621.10692807,1620.11790495,1618.7928709,1618.95437813,1605.11705446,1617.11195347,1616.27061526,1598.71324198,1595.54305512,1591.94650003,1574.62805842,1597.78434498,1592.34160682,1603.92319704,1606.36200339,1619.80777365,1621.00025223
42,1619.21180546,1619.04068756,1616.84291417,1616.82021767,1621.45117602,1615.40321549,1618.11683266,1548.06649645,1616.3453769,1618.32065145,1608.04641067,1608.95466094,1613.22364724,1592.73749381,1612.70765676,1618.84986178,1619.06553087,1614.3221026,1616.17712033,1613.99703324
43,1618.09437371,1619.22319971,1619.47566562,1619.81399404,1620.39069256,1612.20683203,1615.95942053,1548.43512204,1616.05092668,1606.27546585,1619.1489362,1610.86064585,1596.73077102,1615.1636734,1617.867992,1599.06455957,1588.26817225,1611.77445266,1604.90170081,1609.73461241
44,1622.7139245,1621.62847652,1621.57674798,1617.98979891,1619.97064221,1616.13930734,1614.83845276,1562.32554824,1614.52158454,1604.80792377,1619.48596453,1620.31712294,1607.15133543,1617.04753936,1616.86532703,1610.71310945,1602.79878784,1614.77990612,1617.38411718,1614.90191603
45,1624.47972459,1619.39359627,1619.45090382,1622.24837396,1620.98516636,1617.87402126,1615.61546935,1583.12585073,1614.12238269,1603.92090707,1613.48336766,1611.24996495,1598.29095142,1608.61787712,1608.08509067,1597.25069916,1598.15003477,1609.23739478,1614.76064626,1613.14793621
46,1618.16895031,1616.28237149,1619.93994304,1617.44712613,1619.36260026,1617.63952786,1614.75417182,1596.5742483,1616.28518276,1579.11338347,1600.79532197,1600.14577368,1576.48038012,1591.01328456,1598.60831827,1572.47121559,1573.87220927,1597.53459279,1609.49954717,1620.85344006
