Subj_id,Stim_id,Wav_fname,Stim_loc,Stim_lat,Stim_ang,Stim_dts,Acc,RT,Resp_but,Alertness,ovtrialsnos
"s_32",36,"R24","R",2,12,"R12",0,2.676592571,1,"Alert",1
"s_32",23,"R11","R",2,60,"R60",1,0.557971395,8,"Alert",2
"s_32",69,"R19flip","L",1,35,"L35",1,0.595176568,1,"Alert",3
"s_32",69,"R19flip","L",1,35,"L35",1,0.809632561,1,"Alert",4
"s_32",54,"L23flip","R",2,12,"R12",0,2.042612926,1,"Alert",5
"s_32",17,"L24","L",1,12,"L12",1,0.950012915,1,"Alert",6
"s_32",67,"R17flip","L",1,35,"L35",1,0.738783825,1,"Alert",7
"s_32",17,"L24","L",1,12,"L12",1,1.032579133,1,"Alert",8
"s_32",51,"L20flip","R",2,12,"R12",1,0.666805405,8,"Alert",9
"s_32",34,"R22","R",2,12,"R12",0,0.839295123,1,"Alert",10
"s_32",31,"R19","R",2,35,"R35",1,0.610156783,8,"Alert",11
"s_32",39,"L8flip","R",2,60,"R60",1,0.751885766,8,"Alert",12
"s_32",64,"R14flip","L",1,35,"L35",1,0.541099652,1,"Alert",13
"s_32",35,"R23","R",2,12,"R12",1,3.615665603,8,"Alert",14
"s_32",60,"R10flip","L",1,60,"L60",1,0.600689025,1,"Alert",15
"s_32",52,"L21flip","R",2,12,"R12",1,0.552697523,8,"Alert",16
"s_32",20,"R8","R",2,60,"R60",1,0.563754355,8,"Alert",17
"s_32",65,"R15flip","L",1,35,"L35",1,0.636945093,1,"Alert",18
"s_32",46,"L15flip","R",2,35,"R35",1,0.705466422,8,"Alert",19
"s_32",4,"L11","L",1,60,"L60",1,0.562309293,1,"Alert",20
"s_32",48,"L17flip","R",2,35,"R35",1,0.89585542,8,"Alert",21
"s_32",46,"L15flip","R",2,35,"R35",1,1.158319149,8,"Alert",22
"s_32",5,"L12","L",1,60,"L60",1,0.698539813,1,"Alert",23
"s_32",32,"R20","R",2,12,"R12",1,0.742853026,8,"Alert",24
"s_32",25,"R13","R",2,60,"R60",1,0.721381159,8,"Alert",25
"s_32",27,"R15","R",2,35,"R35",1,0.812484489,8,"Alert",26
"s_32",70,"R20flip","L",1,12,"L12",1,0.628786167,1,"Alert",27
"s_32",45,"L14flip","R",2,35,"R35",1,0.718024317,8,"Alert",28
"s_32",75,"R25flip","L",1,12,"L12",1,1.156154983,1,"Alert",29
"s_32",53,"L22flip","R",2,12,"R12",1,1.969836826,8,"Alert",30
"s_32",74,"R24flip","L",1,12,"L12",1,3.513843949,1,"Alert",31
"s_32",10,"L17","L",1,35,"L35",1,0.563401977,1,"Alert",32
"s_32",31,"R19","R",2,35,"R35",1,0.574804053,8,"Alert",33
"s_32",67,"R17flip","L",1,35,"L35",1,0.72022204,1,"Alert",34
"s_32",52,"L21flip","R",2,12,"R12",1,0.783256422,8,"Alert",35
"s_32",53,"L22flip","R",2,12,"R12",0,0.881191031,1,"Alert",36
"s_32",63,"R13flip","L",1,60,"L60",1,0.586715167,1,"Alert",37
"s_32",8,"L15","L",1,35,"L35",1,0.91922254,1,"Alert",38
"s_32",10,"L17","L",1,35,"L35",1,0.546520792,1,"Alert",39
"s_32",7,"L14","L",1,35,"L35",1,0.74750354,1,"Alert",40
"s_32",6,"L13","L",1,60,"L60",1,0.562150716,1,"Alert",41
"s_32",41,"L10flip","R",2,60,"R60",1,0.620120417,8,"Alert",42
"s_32",28,"R16","R",2,35,"R35",1,0.536194076,8,"Alert",43
"s_32",45,"L14flip","R",2,35,"R35",1,1.492148837,8,"Alert",44
"s_32",14,"L21","L",1,12,"L12",1,0.797544358,1,"Alert",45
"s_32",73,"R23flip","L",1,12,"L12",0,1.60300854,8,"Alert",46
"s_32",26,"R14","R",2,35,"R35",1,0.641639759,8,"Alert",47
"s_32",24,"R12","R",2,60,"R60",1,1.28054193,8,"Alert",48
"s_32",57,"L0flip","R",0,0,"R0",0,0.541003713,1,"Alert",49
"s_32",9,"L16","L",1,35,"L35",1,0.713576154,1,"Alert",50
"s_32",50,"L19flip","R",2,35,"R35",1,0.878603281,8,"Alert",51
"s_32",12,"L19","L",1,35,"L35",1,0.673949303,1,"Alert",52
"s_32",68,"R18flip","L",1,35,"L35",1,0.768030627,1,"Alert",53
"s_32",75,"R25flip","L",1,12,"L12",0,1.063505754,8,"Alert",54
"s_32",59,"R9flip","L",1,60,"L60",1,0.604352195,1,"Alert",55
"s_32",16,"L23","L",1,12,"L12",0,3.305010781,8,"Alert",56
"s_32",62,"R12flip","L",1,60,"L60",1,0.511925854,1,"Alert",57
"s_32",40,"L9flip","R",2,60,"R60",1,0.53181018,8,"Alert",58
"s_32",51,"L20flip","R",2,12,"R12",1,0.91488075,8,"Alert",59
