Subj_id,Stim_id,Wav_fname,Stim_loc,Stim_lat,Stim_ang,Stim_dts,Acc,RT,Resp_but,Alertness,ovtrialsnos
"s_37",56,"L25flip","R",2,12,"R12",1,1.233112743,8,"Alert",1
"s_37",43,"L12flip","R",2,60,"R60",1,0.813719887,8,"Alert",2
"s_37",7,"L14","L",1,35,"L35",1,1.24947378,1,"Alert",3
"s_37",2,"L9","L",1,60,"L60",1,0.874218419,1,"Alert",4
"s_37",74,"R24flip","L",1,12,"L12",0,1.425867629,8,"Alert",5
"s_37",37,"R25","R",2,12,"R12",1,1.304003958,8,"Alert",6
"s_37",36,"R24","R",2,12,"R12",1,1.136197718,8,"Alert",7
"s_37",71,"R21flip","L",1,12,"L12",1,1.638933935,1,"Alert",8
"s_37",54,"L23flip","R",2,12,"R12",1,1.11049474,8,"Alert",9
"s_37",50,"L19flip","R",2,35,"R35",1,0.676497806,8,"Alert",10
"s_37",59,"R9flip","L",1,60,"L60",1,0.613462623,1,"Alert",11
"s_37",3,"L10","L",1,60,"L60",1,0.545189298,1,"Alert",12
"s_37",55,"L24flip","R",2,12,"R12",1,0.908345089,8,"Alert",13
"s_37",15,"L22","L",1,12,"L12",1,0.942494795,1,"Alert",14
"s_37",72,"R22flip","L",1,12,"L12",0,0.803373934,8,"Alert",15
"s_37",40,"L9flip","R",2,60,"R60",1,0.577929003,8,"Alert",16
"s_37",66,"R16flip","L",1,35,"L35",1,0.629323001,1,"Alert",17
"s_37",24,"R12","R",2,60,"R60",1,0.602598297,8,"Alert",18
"s_37",68,"R18flip","L",1,35,"L35",1,0.876282928,1,"Alert",19
"s_37",65,"R15flip","L",1,35,"L35",1,0.693971052,1,"Alert",20
"s_37",25,"R13","R",2,60,"R60",1,0.755217371,8,"Alert",21
"s_37",52,"L21flip","R",2,12,"R12",1,0.803474296,8,"Alert",22
"s_37",45,"L14flip","R",2,35,"R35",1,0.779148389,8,"Alert",23
"s_37",14,"L21","L",1,12,"L12",0,1.002750286,8,"Alert",24
"s_37",47,"L16flip","R",2,35,"R35",1,0.765276788,8,"Alert",25
"s_37",64,"R14flip","L",1,35,"L35",1,0.816314718,1,"Alert",26
"s_37",72,"R22flip","L",1,12,"L12",0,0.672148961,8,"Alert",27
"s_37",10,"L17","L",1,35,"L35",1,1.002379197,1,"Alert",28
"s_37",29,"R17","R",2,35,"R35",1,0.661438767,8,"Alert",29
"s_37",17,"L24","L",1,12,"L12",1,0.883785064,1,"Alert",30
"s_37",51,"L20flip","R",2,12,"R12",1,0.958491502,8,"Alert",31
"s_37",71,"R21flip","L",1,12,"L12",1,0.689892462,1,"Alert",32
"s_37",73,"R23flip","L",1,12,"L12",0,0.67207167,8,"Alert",33
"s_37",28,"R16","R",2,35,"R35",1,0.567053166,8,"Alert",34
"s_37",30,"R18","R",2,35,"R35",1,0.570546683,8,"Alert",35
"s_37",27,"R15","R",2,35,"R35",1,0.610744365,8,"Alert",36
"s_37",18,"L25","L",1,12,"L12",0,0.710200265,8,"Alert",37
"s_37",26,"R14","R",2,35,"R35",1,0.583046231,8,"Alert",38
"s_37",61,"R11flip","L",1,60,"L60",1,0.723906315,1,"Alert",39
"s_37",48,"L17flip","R",2,35,"R35",1,0.517382699,8,"Alert",40
"s_37",65,"R15flip","L",1,35,"L35",1,0.603372784,1,"Alert",41
"s_37",13,"L20","L",1,12,"L12",0,0.585749938,8,"Alert",42
"s_37",1,"L8","L",1,60,"L60",1,0.502929518,1,"Alert",43
"s_37",34,"R22","R",2,12,"R12",1,0.644184335,8,"Alert",44
"s_37",46,"L15flip","R",2,35,"R35",1,0.512245186,8,"Alert",45
"s_37",6,"L13","L",1,60,"L60",1,0.607926287,1,"Alert",46
"s_37",44,"L13flip","R",2,60,"R60",1,0.721354985,8,"Alert",47
"s_37",16,"L23","L",1,12,"L12",0,0.661153908,8,"Alert",48
