Subj_id,Stim_id,Wav_fname,Stim_loc,Stim_lat,Stim_ang,Stim_dts,Acc,RT,Resp_but,Alertness,ovtrialsnos
"s_27",12,"L19","L",1,35,"L35",1,0.5950556,2,"Alert",1
"s_27",44,"L13flip","R",2,60,"R60",1,0.705966077,8,"Alert",2
"s_27",45,"L14flip","R",2,35,"R35",1,0.632066284,4,"Alert",3
"s_27",30,"R18","R",2,35,"R35",1,0.569623718,4,"Alert",4
"s_27",40,"L9flip","R",2,60,"R60",1,0.485939246,8,"Alert",5
"s_27",27,"R15","R",2,35,"R35",1,0.780843829,8,"Alert",6
"s_27",10,"L17","L",1,35,"L35",1,0.549622663,1,"Alert",7
"s_27",52,"L21flip","R",2,12,"R12",1,0.594315395,4,"Alert",8
"s_27",6,"L13","L",1,60,"L60",1,0.575310167,2,"Alert",9
"s_27",14,"L21","L",1,12,"L12",1,0.523809045,2,"Alert",10
"s_27",36,"R24","R",2,12,"R12",1,0.424005578,4,"Alert",11
"s_27",11,"L18","L",1,35,"L35",1,0.596241607,2,"Alert",12
"s_27",75,"R25flip","L",1,12,"L12",0,0.521735546,4,"Alert",13
"s_27",34,"R22","R",2,12,"R12",1,0.516282853,4,"Alert",14
"s_27",28,"R16","R",2,35,"R35",1,0.445726796,8,"Alert",15
"s_27",37,"R25","R",2,12,"R12",1,0.427968903,4,"Alert",16
"s_27",18,"L25","L",1,12,"L12",0,0.400653499,4,"Alert",17
"s_27",22,"R10","R",2,60,"R60",1,0.399952867,8,"Alert",18
"s_27",18,"L25","L",1,12,"L12",0,0.436711144,4,"Alert",19
"s_27",8,"L15","L",1,35,"L35",1,0.585070507,2,"Alert",20
"s_27",45,"L14flip","R",2,35,"R35",1,0.467947576,8,"Alert",21
"s_27",70,"R20flip","L",1,12,"L12",1,0.427918452,2,"Alert",22
"s_27",17,"L24","L",1,12,"L12",1,0.396676468,2,"Alert",23
"s_27",50,"L19flip","R",2,35,"R35",1,0.420642223,4,"Alert",24
"s_27",28,"R16","R",2,35,"R35",1,0.455155726,8,"Alert",25
"s_27",73,"R23flip","L",1,12,"L12",0,0.406996597,4,"Alert",26
"s_27",49,"L18flip","R",2,35,"R35",1,0.506395256,4,"Alert",27
"s_27",69,"R19flip","L",1,35,"L35",1,0.457796507,2,"Alert",28
"s_27",66,"R16flip","L",1,35,"L35",1,0.424753349,2,"Alert",29
"s_27",69,"R19flip","L",1,35,"L35",1,0.494177091,2,"Alert",30
"s_27",70,"R20flip","L",1,12,"L12",1,0.435414777,2,"Alert",31
"s_27",7,"L14","L",1,35,"L35",1,0.987370673,2,"Alert",32
"s_27",68,"R18flip","L",1,35,"L35",1,0.782477087,2,"Alert",33
"s_27",41,"L10flip","R",2,60,"R60",1,0.513626949,8,"Alert",34
"s_27",27,"R15","R",2,35,"R35",1,0.571492229,4,"Alert",35
"s_27",29,"R17","R",2,35,"R35",1,0.527967456,4,"Alert",36
"s_27",35,"R23","R",2,12,"R12",1,0.512371094,4,"Alert",37
"s_27",75,"R25flip","L",1,12,"L12",0,0.375969857,4,"Alert",38
"s_27",15,"L22","L",1,12,"L12",0,0.332715498,4,"Alert",39
"s_27",1,"L8","L",1,60,"L60",1,0.360214663,1,"Alert",40
"s_27",17,"L24","L",1,12,"L12",0,0.856507326,4,"Alert",41
"s_27",48,"L17flip","R",2,35,"R35",1,0.570065061,8,"Alert",42
"s_27",67,"R17flip","L",1,35,"L35",1,0.567966799,2,"Alert",43
"s_27",55,"L24flip","R",2,12,"R12",1,0.49530897,4,"Alert",44
"s_27",71,"R21flip","L",1,12,"L12",1,0.457500018,2,"Alert",45
"s_27",32,"R20","R",2,12,"R12",1,0.440368837,4,"Alert",46
"s_27",63,"R13flip","L",1,60,"L60",1,0.511929892,2,"Alert",47
"s_27",25,"R13","R",2,60,"R60",1,0.480441868,4,"Alert",48
"s_27",42,"L11flip","R",2,60,"R60",1,0.454771901,8,"Alert",49
"s_27",51,"L20flip","R",2,12,"R12",1,0.470941648,4,"Alert",50
"s_27",33,"R21","R",2,12,"R12",1,0.719336345,4,"Alert",51
"s_27",60,"R10flip","L",1,60,"L60",1,0.546837186,1,"Alert",52
