Subj_id,Stim_id,Wav_fname,Stim_loc,Stim_lat,Stim_ang,Stim_dts,Acc,RT,Resp_but,Alertness,ovtrialsnos
"s_38",56,"L25flip","R",2,12,"R12",0,1.079566976,1,"Alert",1
"s_38",43,"L12flip","R",2,60,"R60",1,0.56661057,8,"Alert",2
"s_38",7,"L14","L",1,35,"L35",1,0.501243979,1,"Alert",3
"s_38",2,"L9","L",1,60,"L60",1,1.262959896,1,"Alert",4
"s_38",74,"R24flip","L",1,12,"L12",1,1.305828365,1,"Alert",5
"s_38",37,"R25","R",2,12,"R12",1,1.014870408,8,"Alert",6
"s_38",36,"R24","R",2,12,"R12",0,0.752567865,1,"Alert",7
"s_38",71,"R21flip","L",1,12,"L12",1,0.954029456,1,"Alert",8
"s_38",54,"L23flip","R",2,12,"R12",1,0.956231585,8,"Alert",9
"s_38",50,"L19flip","R",2,35,"R35",1,1.428446159,8,"Alert",10
"s_38",59,"R9flip","L",1,60,"L60",1,0.687648437,1,"Alert",11
"s_38",3,"L10","L",1,60,"L60",1,1.100992856,1,"Alert",12
"s_38",55,"L24flip","R",2,12,"R12",1,0.805726337,8,"Alert",13
"s_38",15,"L22","L",1,12,"L12",0,1.068780495,8,"Alert",14
"s_38",72,"R22flip","L",1,12,"L12",0,0.857725251,8,"Alert",15
"s_38",40,"L9flip","R",2,60,"R60",1,0.772830357,8,"Alert",16
"s_38",66,"R16flip","L",1,35,"L35",1,0.735706165,1,"Alert",17
"s_38",24,"R12","R",2,60,"R60",1,0.94120952,8,"Alert",18
"s_38",68,"R18flip","L",1,35,"L35",1,0.629059166,1,"Alert",19
"s_38",65,"R15flip","L",1,35,"L35",1,2.006409953,1,"Alert",20
"s_38",25,"R13","R",2,60,"R60",1,0.653064376,8,"Alert",21
"s_38",52,"L21flip","R",2,12,"R12",1,2.314863008,8,"Alert",22
"s_38",45,"L14flip","R",2,35,"R35",1,2.028225739,8,"Alert",23
"s_38",14,"L21","L",1,12,"L12",1,0.823789253,1,"Alert",24
"s_38",47,"L16flip","R",2,35,"R35",1,0.962202102,8,"Alert",25
"s_38",64,"R14flip","L",1,35,"L35",1,0.704509774,1,"Alert",26
"s_38",72,"R22flip","L",1,12,"L12",0,0.830390594,8,"Alert",27
"s_38",10,"L17","L",1,35,"L35",1,0.752137296,1,"Alert",28
"s_38",29,"R17","R",2,35,"R35",1,0.524008355,8,"Alert",29
"s_38",17,"L24","L",1,12,"L12",1,0.836521964,1,"Alert",30
"s_38",51,"L20flip","R",2,12,"R12",1,0.502348987,8,"Alert",31
"s_38",71,"R21flip","L",1,12,"L12",1,0.873910592,1,"Alert",32
"s_38",73,"R23flip","L",1,12,"L12",0,0.472210086,8,"Alert",33
