Subj_id,Stim_id,Wav_fname,Stim_loc,Stim_lat,Stim_ang,Stim_dts,Acc,RT,Resp_but,Alertness,ovtrialsnos
"s_22_wake",63,"R13flip","L",1,60,"L60",1,0.677015531,1,"Alert",1
"s_22_wake",31,"R19","R",2,35,"R35",1,1.163816035,8,"Alert",2
"s_22_wake",53,"L22flip","R",2,12,"R12",1,0.921093895,4,"Alert",3
"s_22_wake",42,"L11flip","R",2,60,"R60",1,1.194260173,4,"Alert",4
"s_22_wake",68,"R18flip","L",1,35,"L35",1,0.522946719,1,"Alert",5
"s_22_wake",67,"R17flip","L",1,35,"L35",1,1.775800456,1,"Alert",6
"s_22_wake",68,"R18flip","L",1,35,"L35",1,1.241527709,1,"Alert",7
"s_22_wake",76,"R0flip","L",0,0,"L0",0,0.644302407,4,"Alert",8
"s_22_wake",30,"R18","R",2,35,"R35",1,1.112983011,4,"Alert",9
"s_22_wake",69,"R19flip","L",1,35,"L35",1,1.020009303,2,"Alert",10
"s_22_wake",45,"L14flip","R",2,35,"R35",1,0.660487807,8,"Alert",11
"s_22_wake",48,"L17flip","R",2,35,"R35",1,0.610453888,8,"Alert",12
"s_22_wake",21,"R9","R",2,60,"R60",1,0.60509959,8,"Alert",13
"s_22_wake",27,"R15","R",2,35,"R35",1,0.490671561,8,"Alert",14
"s_22_wake",47,"L16flip","R",2,35,"R35",1,0.569796193,8,"Alert",15
"s_22_wake",71,"R21flip","L",1,12,"L12",1,0.62262859,2,"Alert",16
"s_22_wake",64,"R14flip","L",1,35,"L35",1,0.503781645,1,"Alert",17
"s_22_wake",15,"L22","L",1,12,"L12",1,0.681332501,2,"Alert",18
"s_22_wake",60,"R10flip","L",1,60,"L60",1,0.502349618,1,"Alert",19
"s_22_wake",18,"L25","L",1,12,"L12",0,0.661368722,4,"Alert",20
"s_22_wake",14,"L21","L",1,12,"L12",1,0.844295153,2,"Alert",21
"s_22_wake",53,"L22flip","R",2,12,"R12",1,0.641719882,4,"Alert",22
