Subj_id,Stim_id,Wav_fname,Stim_loc,Stim_lat,Stim_ang,Stim_dts,Acc,RT,Resp_but,Alertness,ovtrialsnos
"s_28_wake",56,"L25flip","R",2,12,"R12",1,0.7630441,8,"Alert",1
"s_28_wake",43,"L12flip","R",2,60,"R60",1,0.682208774,8,"Alert",2
"s_28_wake",7,"L14","L",1,35,"L35",1,0.543965219,1,"Alert",3
"s_28_wake",2,"L9","L",1,60,"L60",1,0.554620756,1,"Alert",4
"s_28_wake",74,"R24flip","L",1,12,"L12",0,0.585159969,8,"Alert",5
"s_28_wake",37,"R25","R",2,12,"R12",1,0.606780165,8,"Alert",6
"s_28_wake",36,"R24","R",2,12,"R12",1,0.538810836,8,"Alert",7
"s_28_wake",71,"R21flip","L",1,12,"L12",0,0.618974618,8,"Alert",8
"s_28_wake",54,"L23flip","R",2,12,"R12",1,0.531233985,8,"Alert",9
"s_28_wake",50,"L19flip","R",2,35,"R35",1,0.311031364,8,"Alert",10
"s_28_wake",59,"R9flip","L",1,60,"L60",1,0.591660769,1,"Alert",11
"s_28_wake",3,"L10","L",1,60,"L60",1,0.596193296,1,"Alert",12
"s_28_wake",55,"L24flip","R",2,12,"R12",1,0.533432799,8,"Alert",13
"s_28_wake",15,"L22","L",1,12,"L12",1,0.806824218,1,"Alert",14
"s_28_wake",72,"R22flip","L",1,12,"L12",0,0.547608821,8,"Alert",15
"s_28_wake",40,"L9flip","R",2,60,"R60",0,0.666445455,1,"Alert",16
"s_28_wake",66,"R16flip","L",1,35,"L35",1,0.576183673,1,"Alert",17
"s_28_wake",24,"R12","R",2,60,"R60",1,0.463219631,8,"Alert",18
"s_28_wake",68,"R18flip","L",1,35,"L35",1,0.708694518,1,"Alert",19
"s_28_wake",65,"R15flip","L",1,35,"L35",1,0.70031982,1,"Alert",20
"s_28_wake",25,"R13","R",2,60,"R60",1,0.501807296,8,"Alert",21
"s_28_wake",52,"L21flip","R",2,12,"R12",1,1.242143362,8,"Alert",22
"s_28_wake",45,"L14flip","R",2,35,"R35",1,0.553782454,8,"Alert",23
"s_28_wake",14,"L21","L",1,12,"L12",1,0.636705583,1,"Alert",24
"s_28_wake",47,"L16flip","R",2,35,"R35",1,0.42105896,8,"Alert",25
"s_28_wake",64,"R14flip","L",1,35,"L35",1,0.319154108,1,"Alert",26
"s_28_wake",72,"R22flip","L",1,12,"L12",0,0.765169184,8,"Alert",27
"s_28_wake",10,"L17","L",1,35,"L35",1,0.490980237,1,"Alert",28
"s_28_wake",29,"R17","R",2,35,"R35",1,0.417214512,8,"Alert",29
"s_28_wake",17,"L24","L",1,12,"L12",0,0.685330221,8,"Alert",30
"s_28_wake",51,"L20flip","R",2,12,"R12",1,0.620155883,8,"Alert",31
"s_28_wake",71,"R21flip","L",1,12,"L12",0,0.63617978,8,"Alert",32
"s_28_wake",73,"R23flip","L",1,12,"L12",0,0.618536144,8,"Alert",33
"s_28_wake",28,"R16","R",2,35,"R35",1,0.598310058,8,"Alert",34
"s_28_wake",30,"R18","R",2,35,"R35",1,0.390990939,8,"Alert",35
"s_28_wake",27,"R15","R",2,35,"R35",1,0.429454744,8,"Alert",36
"s_28_wake",18,"L25","L",1,12,"L12",0,0.539907522,8,"Alert",37
"s_28_wake",26,"R14","R",2,35,"R35",1,0.438905717,8,"Alert",38
