Subj_id,Stim_id,Wav_fname,Stim_loc,Stim_lat,Stim_ang,Stim_dts,Acc,RT,Resp_but,Alertness,ovtrialsnos
"s_45",56,"L25flip","R",2,12,"R12",1,1.580152654,8,"Alert",1
"s_45",43,"L12flip","R",2,60,"R60",1,1.010629588,8,"Alert",2
"s_45",7,"L14","L",1,35,"L35",1,1.02990182,1,"Alert",3
"s_45",2,"L9","L",1,60,"L60",0,0.892541672,8,"Alert",4
"s_45",74,"R24flip","L",1,12,"L12",1,1.048057773,1,"Alert",5
"s_45",37,"R25","R",2,12,"R12",0,1.05434012,1,"Alert",6
"s_45",36,"R24","R",2,12,"R12",1,1.018375202,8,"Alert",7
"s_45",71,"R21flip","L",1,12,"L12",1,0.757927822,1,"Alert",8
"s_45",54,"L23flip","R",2,12,"R12",1,1.383287141,8,"Alert",9
"s_45",50,"L19flip","R",2,35,"R35",1,1.20284896,8,"Alert",10
"s_45",59,"R9flip","L",1,60,"L60",1,0.486478236,1,"Alert",11
"s_45",3,"L10","L",1,60,"L60",1,0.776538521,1,"Alert",12
"s_45",55,"L24flip","R",2,12,"R12",1,1.028720128,8,"Alert",13
"s_45",15,"L22","L",1,12,"L12",0,0.966368565,8,"Alert",14
"s_45",72,"R22flip","L",1,12,"L12",0,0.869894499,8,"Alert",15
"s_45",40,"L9flip","R",2,60,"R60",1,0.94763893,8,"Alert",16
"s_45",66,"R16flip","L",1,35,"L35",1,1.182168341,1,"Alert",17
"s_45",24,"R12","R",2,60,"R60",1,1.125952919,8,"Alert",18
"s_45",68,"R18flip","L",1,35,"L35",1,1.112353091,1,"Alert",19
"s_45",65,"R15flip","L",1,35,"L35",1,1.145062082,1,"Alert",20
"s_45",25,"R13","R",2,60,"R60",1,0.977842413,8,"Alert",21
"s_45",52,"L21flip","R",2,12,"R12",1,1.22036058,8,"Alert",22
"s_45",45,"L14flip","R",2,35,"R35",1,1.235057543,8,"Alert",23
"s_45",14,"L21","L",1,12,"L12",0,1.113576443,8,"Alert",24
"s_45",47,"L16flip","R",2,35,"R35",1,1.03919368,8,"Alert",25
"s_45",64,"R14flip","L",1,35,"L35",1,1.530402149,1,"Alert",26
"s_45",72,"R22flip","L",1,12,"L12",0,1.061156407,8,"Alert",27
"s_45",10,"L17","L",1,35,"L35",1,0.905737471,1,"Alert",28
"s_45",29,"R17","R",2,35,"R35",1,0.792610513,8,"Alert",29
"s_45",17,"L24","L",1,12,"L12",1,1.65804106,1,"Alert",30
"s_45",51,"L20flip","R",2,12,"R12",0,1.848925936,1,"Alert",31
"s_45",71,"R21flip","L",1,12,"L12",1,1.61887218,1,"Alert",32
"s_45",73,"R23flip","L",1,12,"L12",0,1.753903025,8,"Alert",33
"s_45",28,"R16","R",2,35,"R35",1,1.090080998,8,"Alert",34
"s_45",30,"R18","R",2,35,"R35",1,1.310864008,8,"Alert",35
"s_45",27,"R15","R",2,35,"R35",1,0.912029409,8,"Alert",36
"s_45",18,"L25","L",1,12,"L12",1,0.905419865,1,"Alert",37
"s_45",26,"R14","R",2,35,"R35",1,0.842813903,8,"Alert",38
"s_45",61,"R11flip","L",1,60,"L60",NaN,NaN,NaN,"Alert",39
"s_45",48,"L17flip","R",2,35,"R35",1,1.742379784,8,"Alert",40
"s_45",65,"R15flip","L",1,35,"L35",1,0.658719107,1,"Alert",41
"s_45",13,"L20","L",1,12,"L12",1,0.76007819,1,"Alert",42
"s_45",1,"L8","L",1,60,"L60",1,0.973028845,1,"Alert",43
"s_45",34,"R22","R",2,12,"R12",1,0.893909937,8,"Alert",44
"s_45",46,"L15flip","R",2,35,"R35",1,1.21899136,8,"Alert",45
"s_45",6,"L13","L",1,60,"L60",1,0.806458637,1,"Alert",46
"s_45",44,"L13flip","R",2,60,"R60",1,1.577937426,8,"Alert",47
"s_45",16,"L23","L",1,12,"L12",1,0.793991774,1,"Alert",48
"s_45",29,"R17","R",2,35,"R35",1,0.978235218,8,"Alert",49
"s_45",69,"R19flip","L",1,35,"L35",0,1.215190674,8,"Alert",50
"s_45",31,"R19","R",2,35,"R35",1,4.335590106,8,"Alert",51
"s_45",35,"R23","R",2,12,"R12",1,1.975271121,8,"Alert",52
"s_45",8,"L15","L",1,35,"L35",1,0.874455133,1,"Alert",53
"s_45",60,"R10flip","L",1,60,"L60",NaN,NaN,NaN,"Alert",54
"s_45",70,"R20flip","L",1,12,"L12",0,0.054146658,8,"Alert",55
"s_45",73,"R23flip","L",1,12,"L12",0,0.720047857,8,"Alert",56
"s_45",63,"R13flip","L",1,60,"L60",1,0.9405117,1,"Alert",57
"s_45",8,"L15","L",1,35,"L35",1,1.058166339,1,"Alert",58
"s_45",54,"L23flip","R",2,12,"R12",0,1.927151696,1,"Alert",59
"s_45",11,"L18","L",1,35,"L35",1,1.477354059,1,"Alert",60
"s_45",50,"L19flip","R",2,35,"R35",NaN,NaN,NaN,"Alert",61
"s_45",42,"L11flip","R",2,60,"R60",1,3.413738807,8,"Alert",62
"s_45",31,"R19","R",2,35,"R35",1,1.952043411,8,"Alert",63
"s_45",76,"R0flip","L",0,0,"L0",0,1.84590662,8,"Alert",64
"s_45",10,"L17","L",1,35,"L35",0,1.910365135,8,"Alert",65
"s_45",75,"R25flip","L",1,12,"L12",0,1.406214713,8,"Alert",66
"s_45",15,"L22","L",1,12,"L12",NaN,NaN,NaN,"Alert",67
"s_45",19,"L0","L",0,0,"L0",0,2.903229583,8,"Alert",68
"s_45",70,"R20flip","L",1,12,"L12",1,2.397018649,1,"Alert",69
"s_45",46,"L15flip","R",2,35,"R35",1,0.929960277,8,"Alert",70
"s_45",37,"R25","R",2,12,"R12",1,0.951095209,8,"Alert",71
"s_45",53,"L22flip","R",2,12,"R12",1,2.987793691,8,"Alert",72
"s_45",23,"R11","R",2,60,"R60",1,1.538192882,8,"Alert",73
"s_45",33,"R21","R",2,12,"R12",1,0.933661276,8,"Alert",74
"s_45",67,"R17flip","L",1,35,"L35",NaN,NaN,NaN,"Alert",75
"s_45",36,"R24","R",2,12,"R12",1,1.034488352,8,"Alert",76
"s_45",41,"L10flip","R",2,60,"R60",1,0.808492467,8,"Alert",77
"s_45",67,"R17flip","L",1,35,"L35",0,0.904991742,8,"Alert",78
"s_45",32,"R20","R",2,12,"R12",1,2.940714545,8,"Alert",79
"s_45",17,"L24","L",1,12,"L12",0,0.901313613,8,"Alert",80
"s_45",47,"L16flip","R",2,35,"R35",1,0.751475167,8,"Alert",81
"s_45",30,"R18","R",2,35,"R35",1,1.116008066,8,"Alert",82
"s_45",69,"R19flip","L",1,35,"L35",0,1.090409419,8,"Alert",83
"s_45",11,"L18","L",1,35,"L35",0,1.130024997,8,"Alert",84
"s_45",48,"L17flip","R",2,35,"R35",1,1.834236692,8,"Alert",85
"s_45",14,"L21","L",1,12,"L12",0,1.076805704,8,"Alert",86
"s_45",13,"L20","L",1,12,"L12",0,1.528795201,8,"Alert",87
"s_45",49,"L18flip","R",2,35,"R35",1,1.381608336,8,"Alert",88
"s_45",5,"L12","L",1,60,"L60",NaN,NaN,NaN,"Alert",89
"s_45",20,"R8","R",2,60,"R60",1,0.864919368,8,"Alert",90
"s_45",12,"L19","L",1,35,"L35",0,4.753528473,8,"Alert",91
"s_45",49,"L18flip","R",2,35,"R35",1,1.044755724,8,"Alert",92
"s_45",18,"L25","L",1,12,"L12",NaN,NaN,NaN,"Alert",93
"s_45",35,"R23","R",2,12,"R12",1,3.00802249,8,"Alert",94
"s_45",12,"L19","L",1,35,"L35",0,3.643102933,8,"Alert",95
"s_45",34,"R22","R",2,12,"R12",NaN,NaN,NaN,"Alert",96
"s_45",9,"L16","L",1,35,"L35",1,3.06715546,1,"Alert",97
"s_45",56,"L25flip","R",2,12,"R12",1,3.895595492,8,"Alert",98
"s_45",38,"R0","R",0,0,"R0",1,3.045479229,8,"Alert",99
"s_45",45,"L14flip","R",2,35,"R35",NaN,NaN,NaN,"Alert",100
"s_45",9,"L16","L",1,35,"L35",0,1.208303885,8,"Alert",101
"s_45",62,"R12flip","L",1,60,"L60",0,4.859398696,8,"Alert",102
"s_45",27,"R15","R",2,35,"R35",1,2.966474753,8,"Alert",103
"s_45",57,"L0flip","R",0,0,"R0",NaN,NaN,NaN,"Alert",104
"s_45",4,"L11","L",1,60,"L60",1,1.022806732,1,"Alert",105
"s_45",52,"L21flip","R",2,12,"R12",1,3.682561246,8,"Alert",106
"s_45",32,"R20","R",2,12,"R12",1,1.312434443,8,"Alert",107
"s_45",26,"R14","R",2,35,"R35",1,0.659385217,8,"Alert",108
"s_45",68,"R18flip","L",1,35,"L35",0,1.308059131,8,"Alert",109
"s_45",58,"R8flip","L",1,60,"L60",0,3.436464176,8,"Alert",110
"s_45",66,"R16flip","L",1,35,"L35",1,3.492452446,1,"Alert",111
"s_45",21,"R9","R",2,60,"R60",1,0.866164905,8,"Alert",112
"s_45",74,"R24flip","L",1,12,"L12",0,1.085473073,8,"Alert",113
"s_45",64,"R14flip","L",1,35,"L35",0,0.882034383,8,"Alert",114
"s_45",51,"L20flip","R",2,12,"R12",1,0.863926313,8,"Alert",115
"s_45",33,"R21","R",2,12,"R12",NaN,NaN,NaN,"Alert",116
"s_45",28,"R16","R",2,35,"R35",1,1.090287165,8,"Alert",117
"s_45",39,"L8flip","R",2,60,"R60",1,1.717828858,8,"Alert",118
"s_45",75,"R25flip","L",1,12,"L12",NaN,NaN,NaN,"Alert",119
"s_45",7,"L14","L",1,35,"L35",0,1.215885594,8,"Alert",120
"s_45",22,"R10","R",2,60,"R60",1,1.833021231,8,"Alert",121
"s_45",16,"L23","L",1,12,"L12",0,0.777234873,8,"Alert",122
"s_45",55,"L24flip","R",2,12,"R12",1,1.166925639,8,"Alert",123
