Subj_id,Stim_id,Wav_fname,Stim_loc,Stim_lat,Stim_ang,Stim_dts,Acc,RT,Resp_but,Alertness,ovtrialsnos
"s_31",8,"L15","L",1,35,"L35",1,1.301506166,1,"Alert",1
"s_31",50,"L19flip","R",2,35,"R35",1,0.670979673,8,"Alert",2
"s_31",72,"R22flip","L",1,12,"L12",1,0.612321129,1,"Alert",3
"s_31",60,"R10flip","L",1,60,"L60",1,0.600722622,1,"Alert",4
"s_31",8,"L15","L",1,35,"L35",1,0.678196401,1,"Alert",5
"s_31",5,"L12","L",1,60,"L60",1,0.600824397,1,"Alert",6
"s_31",16,"L23","L",1,12,"L12",0,0.38375395,8,"Alert",7
"s_31",48,"L17flip","R",2,35,"R35",1,0.827054833,8,"Alert",8
"s_31",64,"R14flip","L",1,35,"L35",1,0.598993697,1,"Alert",9
"s_31",67,"R17flip","L",1,35,"L35",1,0.591137384,1,"Alert",10
"s_31",39,"L8flip","R",2,60,"R60",1,0.331910099,8,"Alert",11
"s_31",46,"L15flip","R",2,35,"R35",1,0.582326962,8,"Alert",12
"s_31",1,"L8","L",1,60,"L60",1,0.518838646,1,"Alert",13
"s_31",66,"R16flip","L",1,35,"L35",1,0.418830278,1,"Alert",14
"s_31",9,"L16","L",1,35,"L35",1,0.424683542,1,"Alert",15
"s_31",33,"R21","R",2,12,"R12",1,0.348729903,8,"Alert",16
"s_31",14,"L21","L",1,12,"L12",1,0.485205517,1,"Alert",17
"s_31",36,"R24","R",2,12,"R12",1,0.356412497,8,"Alert",18
"s_31",13,"L20","L",1,12,"L12",1,0.741986547,1,"Alert",19
"s_31",32,"R20","R",2,12,"R12",1,0.527777634,8,"Alert",20
"s_31",71,"R21flip","L",1,12,"L12",1,1.840590686,1,"Alert",21
"s_31",30,"R18","R",2,35,"R35",1,0.620196378,8,"Alert",22
"s_31",45,"L14flip","R",2,35,"R35",1,0.750611643,8,"Alert",23
"s_31",33,"R21","R",2,12,"R12",0,0.698420357,1,"Alert",24
"s_31",34,"R22","R",2,12,"R12",0,0.995966411,1,"Alert",25
"s_31",31,"R19","R",2,35,"R35",0,1.60988342,1,"Alert",26
"s_31",55,"L24flip","R",2,12,"R12",0,1.027728018,1,"Alert",27
"s_31",6,"L13","L",1,60,"L60",1,0.698064463,1,"Alert",28
"s_31",52,"L21flip","R",2,12,"R12",1,0.696089928,8,"Alert",29
"s_31",40,"L9flip","R",2,60,"R60",1,0.558316523,8,"Alert",30
"s_31",64,"R14flip","L",1,35,"L35",1,0.496908218,1,"Alert",31
"s_31",43,"L12flip","R",2,60,"R60",1,0.365090608,8,"Alert",32
"s_31",49,"L18flip","R",2,35,"R35",1,0.496066684,8,"Alert",33
"s_31",12,"L19","L",1,35,"L35",1,0.545174189,1,"Alert",34
"s_31",46,"L15flip","R",2,35,"R35",1,0.384639377,8,"Alert",35
"s_31",30,"R18","R",2,35,"R35",1,0.469376281,8,"Alert",36
"s_31",19,"L0","L",0,0,"L0",0,0.60872411,8,"Alert",37
"s_31",35,"R23","R",2,12,"R12",1,0.419361042,8,"Alert",38
"s_31",47,"L16flip","R",2,35,"R35",1,0.383666881,8,"Alert",39
"s_31",70,"R20flip","L",1,12,"L12",1,0.441899796,1,"Alert",40
"s_31",65,"R15flip","L",1,35,"L35",1,0.423181791,1,"Alert",41
"s_31",27,"R15","R",2,35,"R35",1,0.559586953,8,"Alert",42
"s_31",7,"L14","L",1,35,"L35",1,0.757143653,1,"Alert",43
"s_31",58,"R8flip","L",1,60,"L60",1,0.563651033,1,"Alert",44
"s_31",14,"L21","L",1,12,"L12",0,0.428349881,8,"Alert",45
"s_31",25,"R13","R",2,60,"R60",1,0.574092942,8,"Alert",46
"s_31",57,"L0flip","R",0,0,"R0",0,0.595303398,1,"Alert",47
"s_31",41,"L10flip","R",2,60,"R60",1,0.605932232,8,"Alert",48
"s_31",47,"L16flip","R",2,35,"R35",1,0.727919045,8,"Alert",49
"s_31",36,"R24","R",2,12,"R12",0,0.764393275,1,"Alert",50
"s_31",34,"R22","R",2,12,"R12",1,0.974551937,8,"Alert",51
"s_31",18,"L25","L",1,12,"L12",1,0.370562952,1,"Alert",52
"s_31",38,"R0","R",0,0,"R0",1,0.776102652,8,"Alert",53
"s_31",18,"L25","L",1,12,"L12",1,1.144024105,1,"Alert",54
"s_31",11,"L18","L",1,35,"L35",1,0.366497774,1,"Alert",55
"s_31",53,"L22flip","R",2,12,"R12",0,0.544034189,1,"Alert",56
"s_31",31,"R19","R",2,35,"R35",1,0.592283698,8,"Alert",57
"s_31",73,"R23flip","L",1,12,"L12",0,0.840273497,8,"Alert",58
"s_31",17,"L24","L",1,12,"L12",1,0.887515071,1,"Alert",59
"s_31",51,"L20flip","R",2,12,"R12",1,1.050950083,8,"Alert",60
"s_31",55,"L24flip","R",2,12,"R12",0,0.86731677,1,"Alert",61
"s_31",68,"R18flip","L",1,35,"L35",1,0.887490301,1,"Alert",62
"s_31",73,"R23flip","L",1,12,"L12",1,1.338103751,1,"Alert",63
"s_31",48,"L17flip","R",2,35,"R35",1,0.633546652,8,"Alert",64
