Subj_id,Stim_id,Wav_fname,Stim_loc,Stim_lat,Stim_ang,Stim_dts,Acc,RT,Resp_but,Alertness,ovtrialsnos
"s_09",68,"R18flip","L",1,35,"L35",1,0.738759922243684,1,"Alert",1
"s_09",26,"R14","R",2,35,"R35",1,0.763912694519083,8,"Alert",2
"s_09",28,"R16","R",2,35,"R35",1,0.898981449740641,8,"Alert",3
"s_09",26,"R14","R",2,35,"R35",1,0.965324747569089,8,"Alert",4
"s_09",18,"L25","L",1,12,"L12",1,0.805719030386134,1,"Alert",5
"s_09",11,"L18","L",1,35,"L35",1,0.776332049026712,1,"Alert",6
"s_09",28,"R16","R",2,35,"R35",1,0.6762018051453,8,"Alert",7
"s_09",46,"L15flip","R",2,35,"R35",1,1.04780381515017,8,"Alert",8
"s_09",17,"L24","L",1,12,"L12",1,0.843906454307901,1,"Alert",9
"s_09",32,"R20","R",2,12,"R12",1,1.0217576047442,8,"Alert",10
"s_09",29,"R17","R",2,35,"R35",1,0.980819048244633,8,"Alert",11
"s_09",52,"L21flip","R",2,12,"R12",1,1.41022460654853,8,"Alert",12
"s_09",5,"L12","L",1,60,"L60",1,0.68720017735337,1,"Alert",13
"s_09",24,"R12","R",2,60,"R60",1,0.861544288051432,8,"Alert",14
"s_09",71,"R21flip","L",1,12,"L12",1,0.851209451456699,1,"Alert",15
"s_09",19,"L0","L",0,0,"L0",1,0.896283687390052,1,"Alert",16
"s_09",65,"R15flip","L",1,35,"L35",1,0.851662072037491,1,"Alert",17
"s_09",69,"R19flip","L",1,35,"L35",1,0.853001972645706,1,"Alert",18
"s_09",25,"R13","R",2,60,"R60",1,0.73043057457155,8,"Alert",19
"s_09",37,"R25","R",2,12,"R12",0,0.924020810283211,1,"Alert",20
"s_09",13,"L20","L",1,12,"L12",1,0.887821427325146,1,"Alert",21
"s_09",40,"L9flip","R",2,60,"R60",1,0.906535389592395,8,"Alert",22
"s_09",51,"L20flip","R",2,12,"R12",1,1.12019898883946,8,"Alert",23
"s_09",42,"L11flip","R",2,60,"R60",1,0.944850080979056,8,"Alert",24
"s_09",12,"L19","L",1,35,"L35",1,0.702053522127091,1,"Alert",25
"s_09",35,"R23","R",2,12,"R12",0,0.800158263250698,1,"Alert",26
"s_09",53,"L22flip","R",2,12,"R12",1,0.844146620330362,8,"Alert",27
"s_09",43,"L12flip","R",2,60,"R60",1,1.01982396035824,8,"Alert",28
"s_09",60,"R10flip","L",1,60,"L60",1,0.752028068634112,1,"Alert",29
"s_09",51,"L20flip","R",2,12,"R12",1,1.12069266344119,8,"Alert",30
"s_09",39,"L8flip","R",2,60,"R60",1,0.827112793869814,8,"Alert",31
"s_09",36,"R24","R",2,12,"R12",0,0.633901794676525,1,"Alert",32
"s_09",71,"R21flip","L",1,12,"L12",1,0.749657712100467,1,"Alert",33
