Subj_id,Stim_id,Wav_fname,Stim_loc,Stim_lat,Stim_ang,Stim_dts,Acc,RT,Resp_but,Alertness,ovtrialsnos
"s_23",56,"L25flip","R",2,12,"R12",1,1.067881559,8,"Alert",1
"s_23",43,"L12flip","R",2,60,"R60",1,0.632562291,8,"Alert",2
"s_23",7,"L14","L",1,35,"L35",1,0.561559526,1,"Alert",3
"s_23",2,"L9","L",1,60,"L60",1,1.021776055,1,"Alert",4
"s_23",74,"R24flip","L",1,12,"L12",0,0.72310816,8,"Alert",5
"s_23",37,"R25","R",2,12,"R12",0,1.511494651,1,"Alert",6
"s_23",36,"R24","R",2,12,"R12",1,0.570139242,8,"Alert",7
"s_23",71,"R21flip","L",1,12,"L12",1,0.564906304,1,"Alert",8
"s_23",54,"L23flip","R",2,12,"R12",1,0.778096029,8,"Alert",9
"s_23",50,"L19flip","R",2,35,"R35",1,0.808259427,8,"Alert",10
"s_23",59,"R9flip","L",1,60,"L60",1,0.460219075,1,"Alert",11
"s_23",3,"L10","L",1,60,"L60",1,0.451199171,1,"Alert",12
"s_23",55,"L24flip","R",2,12,"R12",1,0.39988583,8,"Alert",13
"s_23",15,"L22","L",1,12,"L12",1,0.701913078,1,"Alert",14
"s_23",72,"R22flip","L",1,12,"L12",0,0.877268669,8,"Alert",15
"s_23",40,"L9flip","R",2,60,"R60",1,0.706888977,8,"Alert",16
"s_23",66,"R16flip","L",1,35,"L35",1,0.684416327,1,"Alert",17
"s_23",24,"R12","R",2,60,"R60",1,0.704851201,8,"Alert",18
"s_23",68,"R18flip","L",1,35,"L35",1,0.362261837,1,"Alert",19
"s_23",65,"R15flip","L",1,35,"L35",1,0.434288186,1,"Alert",20
"s_23",25,"R13","R",2,60,"R60",1,0.458207089,8,"Alert",21
"s_23",52,"L21flip","R",2,12,"R12",1,1.440356713,8,"Alert",22
"s_23",45,"L14flip","R",2,35,"R35",1,0.555103249,8,"Alert",23
"s_23",14,"L21","L",1,12,"L12",1,0.445594984,1,"Alert",24
