Subj_id,Stim_id,Wav_fname,Stim_loc,Stim_lat,Stim_ang,Stim_dts,Acc,RT,Resp_but,Alertness,ovtrialsnos
"s_43",40,"L9flip","R",2,60,"R60",NaN,NaN,NaN,"Drowsy",778
"s_43",44,"L13flip","R",2,60,"R60",1,0.469245754,8,"Drowsy",779
"s_43",9,"L16","L",1,35,"L35",NaN,NaN,NaN,"Drowsy",780
"s_43",42,"L11flip","R",2,60,"R60",NaN,NaN,NaN,"Drowsy",781
"s_43",1,"L8","L",1,60,"L60",NaN,NaN,NaN,"Drowsy",782
"s_43",42,"L11flip","R",2,60,"R60",1,2.07815314,8,"NA",783
"s_43",26,"R14","R",2,35,"R35",NaN,NaN,NaN,"Drowsy",784
"s_43",31,"R19","R",2,35,"R35",NaN,NaN,NaN,"Drowsy",785
"s_43",37,"R25","R",2,12,"R12",NaN,NaN,NaN,"Grapho",786
"s_43",34,"R22","R",2,12,"R12",NaN,NaN,NaN,"NA",787
"s_43",74,"R24flip","L",1,12,"L12",0,0.462472335,8,"NA",788
"s_43",55,"L24flip","R",2,12,"R12",NaN,NaN,NaN,"Drowsy",789
"s_43",23,"R11","R",2,60,"R60",1,0.667317664,8,"Drowsy",790
"s_43",65,"R15flip","L",1,35,"L35",NaN,NaN,NaN,"Drowsy",791
"s_43",40,"L9flip","R",2,60,"R60",NaN,NaN,NaN,"Drowsy",792
"s_43",15,"L22","L",1,12,"L12",NaN,NaN,NaN,"Drowsy",793
"s_43",34,"R22","R",2,12,"R12",NaN,NaN,NaN,"Drowsy",794
"s_43",12,"L19","L",1,35,"L35",NaN,NaN,NaN,"Grapho",795
"s_43",9,"L16","L",1,35,"L35",0,0.893790437,8,"Drowsy",796
"s_43",31,"R19","R",2,35,"R35",NaN,NaN,NaN,"Drowsy",797
"s_43",2,"L9","L",1,60,"L60",NaN,NaN,NaN,"Drowsy",798
"s_43",29,"R17","R",2,35,"R35",1,0.573793808,8,"Drowsy",799
"s_43",53,"L22flip","R",2,12,"R12",0,0.826859974,1,"Drowsy",800
"s_43",36,"R24","R",2,12,"R12",NaN,NaN,NaN,"Drowsy",801
"s_43",63,"R13flip","L",1,60,"L60",NaN,NaN,NaN,"Drowsy",802
"s_43",69,"R19flip","L",1,35,"L35",1,0.640619164,1,"Drowsy",803
"s_43",48,"L17flip","R",2,35,"R35",NaN,NaN,NaN,"Drowsy",804
"s_43",48,"L17flip","R",2,35,"R35",NaN,NaN,NaN,"Grapho",805
"s_43",44,"L13flip","R",2,60,"R60",1,2.697909008,8,"Drowsy",806
"s_43",35,"R23","R",2,12,"R12",NaN,NaN,NaN,"Drowsy",807
"s_43",1,"L8","L",1,60,"L60",0,0.443872894,8,"Drowsy",808
"s_43",50,"L19flip","R",2,35,"R35",1,0.603773455,8,"Drowsy",809
"s_43",46,"L15flip","R",2,35,"R35",1,0.856543437,8,"Drowsy",810
"s_43",12,"L19","L",1,35,"L35",0,0.774801685,8,"Drowsy",811
"s_43",47,"L16flip","R",2,35,"R35",NaN,NaN,NaN,"Drowsy",812
"s_43",63,"R13flip","L",1,60,"L60",1,0.672271327,1,"Drowsy",813
"s_43",18,"L25","L",1,12,"L12",1,0.607428809,1,"Drowsy",814
"s_43",20,"R8","R",2,60,"R60",NaN,NaN,NaN,"Drowsy",815
"s_43",7,"L14","L",1,35,"L35",1,0.459165402,1,"Drowsy",816
"s_43",72,"R22flip","L",1,12,"L12",NaN,NaN,NaN,"Drowsy",817
"s_43",71,"R21flip","L",1,12,"L12",NaN,NaN,NaN,"Drowsy",818
"s_43",76,"R0flip","L",0,0,"L0",1,0.670557203,1,"Drowsy",819
"s_43",36,"R24","R",2,12,"R12",1,1.96565909,8,"Drowsy",820
"s_43",33,"R21","R",2,12,"R12",NaN,NaN,NaN,"Drowsy",821
"s_43",41,"L10flip","R",2,60,"R60",NaN,NaN,NaN,"Drowsy",822
"s_43",71,"R21flip","L",1,12,"L12",1,0.695275476,1,"Drowsy",823
"s_43",26,"R14","R",2,35,"R35",NaN,NaN,NaN,"Drowsy",824
"s_43",59,"R9flip","L",1,60,"L60",NaN,NaN,NaN,"Drowsy",825
"s_43",42,"L11flip","R",2,60,"R60",NaN,NaN,NaN,"Drowsy",826
"s_43",68,"R18flip","L",1,35,"L35",0,0.351436785,8,"Drowsy",827
"s_43",43,"L12flip","R",2,60,"R60",1,0.617945826,8,"Relaxed",828
"s_43",24,"R12","R",2,60,"R60",1,0.312827632,8,"Drowsy",829
"s_43",7,"L14","L",1,35,"L35",0,0.330178553,8,"Relaxed",830
"s_43",53,"L22flip","R",2,12,"R12",0,0.491731179,1,"Relaxed",831
"s_43",16,"L23","L",1,12,"L12",0,0.338844039,8,"Drowsy",832
"s_43",21,"R9","R",2,60,"R60",1,0.355461783,8,"Drowsy",833
"s_43",41,"L10flip","R",2,60,"R60",1,0.39283811,8,"Drowsy",834
"s_43",30,"R18","R",2,35,"R35",1,0.48211061,8,"Drowsy",835
"s_43",74,"R24flip","L",1,12,"L12",1,0.391881715,1,"Drowsy",836
"s_43",7,"L14","L",1,35,"L35",0,0.514544904,8,"NA",837
"s_43",70,"R20flip","L",1,12,"L12",1,0.72025574,1,"Drowsy",838
"s_43",68,"R18flip","L",1,35,"L35",1,0.511935553,1,"Drowsy",839
"s_43",76,"R0flip","L",0,0,"L0",1,0.341315581,1,"Drowsy",840
"s_43",16,"L23","L",1,12,"L12",0,0.335989877,8,"Drowsy",841
"s_43",58,"R8flip","L",1,60,"L60",1,0.452074517,1,"Drowsy",842
"s_43",14,"L21","L",1,12,"L12",1,0.440524403,1,"Drowsy",843
"s_43",55,"L24flip","R",2,12,"R12",1,0.387975764,8,"Drowsy",844
"s_43",26,"R14","R",2,35,"R35",1,0.458603823,8,"Relaxed",845
"s_43",4,"L11","L",1,60,"L60",1,0.357360301,1,"Drowsy",846
"s_43",2,"L9","L",1,60,"L60",1,0.469286526,1,"Relaxed",847
