Subj_id,Stim_id,Wav_fname,Stim_loc,Stim_lat,Stim_ang,Stim_dts,Acc,RT,Resp_but,Alertness,ovtrialsnos
"s_36",66,"R16flip","L",1,35,"L35",0,0.370342159,8,"Alert",1
"s_36",34,"R22","R",2,12,"R12",1,0.182391744,8,"Alert",2
"s_36",56,"L25flip","R",2,12,"R12",1,0.161390694,8,"Alert",3
"s_36",46,"L15flip","R",2,35,"R35",1,0.251468316,8,"Alert",4
"s_36",70,"R20flip","L",1,12,"L12",1,0.462271149,1,"Alert",5
"s_36",69,"R19flip","L",1,35,"L35",0,0.168117323,8,"Alert",6
"s_36",71,"R21flip","L",1,12,"L12",1,0.234812158,1,"Alert",7
"s_36",32,"R20","R",2,12,"R12",1,0.230807697,8,"Alert",8
"s_36",72,"R22flip","L",1,12,"L12",1,0.253573106,1,"Alert",9
"s_36",48,"L17flip","R",2,35,"R35",1,0.115861962,8,"Alert",10
"s_36",51,"L20flip","R",2,12,"R12",0,0.240892398,1,"Alert",11
"s_36",26,"R14","R",2,35,"R35",1,0.147454093,8,"Alert",12
"s_36",30,"R18","R",2,35,"R35",0,0.143531606,1,"Alert",13
"s_36",50,"L19flip","R",2,35,"R35",1,0.246973641,8,"Alert",14
"s_36",74,"R24flip","L",1,12,"L12",1,0.171387413,1,"Alert",15
"s_36",67,"R17flip","L",1,35,"L35",0,0.144499736,8,"Alert",16
"s_36",17,"L24","L",1,12,"L12",1,0.196767244,1,"Alert",17
"s_36",64,"R14flip","L",1,35,"L35",1,0.166475219,1,"Alert",18
"s_36",22,"R10","R",2,60,"R60",1,0.174720238,8,"Alert",19
"s_36",16,"L23","L",1,12,"L12",1,0.13806161,1,"Alert",20
"s_36",55,"L24flip","R",2,12,"R12",1,0.203306061,8,"Alert",21
"s_36",14,"L21","L",1,12,"L12",1,0.2658935,1,"Alert",22
"s_36",29,"R17","R",2,35,"R35",1,0.224366453,8,"Alert",23
"s_36",17,"L24","L",1,12,"L12",1,0.20958176,1,"Alert",24
"s_36",18,"L25","L",1,12,"L12",1,0.252143108,1,"Alert",25
"s_36",15,"L22","L",1,12,"L12",1,0.284460686,1,"Alert",26
"s_36",40,"L9flip","R",2,60,"R60",1,0.189948353,8,"Alert",27
"s_36",36,"R24","R",2,12,"R12",0,0.152714298,1,"Alert",28
"s_36",65,"R15flip","L",1,35,"L35",0,0.18465296,8,"Alert",29
"s_36",26,"R14","R",2,35,"R35",1,0.233542002,8,"Alert",30
"s_36",48,"L17flip","R",2,35,"R35",0,0.283273686,1,"Alert",31
"s_36",28,"R16","R",2,35,"R35",1,0.187383255,8,"Alert",32
"s_36",33,"R21","R",2,12,"R12",1,0.234960039,8,"Alert",33
"s_36",30,"R18","R",2,35,"R35",0,0.173854063,1,"Alert",34
"s_36",14,"L21","L",1,12,"L12",0,0.231783329,8,"Alert",35
"s_36",6,"L13","L",1,60,"L60",1,0.244855879,1,"Alert",36
"s_36",19,"L0","L",0,0,"L0",0,0.197232074,8,"Alert",37
"s_36",31,"R19","R",2,35,"R35",0,0.162407418,1,"Alert",38
"s_36",54,"L23flip","R",2,12,"R12",1,0.21889661,8,"Alert",39
"s_36",49,"L18flip","R",2,35,"R35",0,0.160608336,1,"Alert",40
"s_36",11,"L18","L",1,35,"L35",1,0.171154982,1,"Alert",41
"s_36",45,"L14flip","R",2,35,"R35",1,0.191593007,9,"Alert",42
"s_36",9,"L16","L",1,35,"L35",0,0.182267916,8,"Alert",43
"s_36",44,"L13flip","R",2,60,"R60",1,0.245740462,8,"Alert",44
"s_36",27,"R15","R",2,35,"R35",0,0.173882344,1,"Alert",45
"s_36",31,"R19","R",2,35,"R35",1,0.233826874,8,"Alert",46
"s_36",21,"R9","R",2,60,"R60",1,0.23437282,8,"Alert",47
"s_36",18,"L25","L",1,12,"L12",1,0.427920463,1,"Alert",48
"s_36",4,"L11","L",1,60,"L60",0,0.174014494,8,"Alert",49
"s_36",25,"R13","R",2,60,"R60",1,0.200448533,8,"Alert",50
"s_36",5,"L12","L",1,60,"L60",1,0.193012592,1,"Alert",51
"s_36",37,"R25","R",2,12,"R12",1,0.199793856,8,"Alert",52
"s_36",15,"L22","L",1,12,"L12",1,0.301585309,1,"Alert",53
"s_36",69,"R19flip","L",1,35,"L35",1,0.294282687,1,"Alert",54
"s_36",58,"R8flip","L",1,60,"L60",1,0.276837704,1,"Alert",55
"s_36",3,"L10","L",1,60,"L60",1,0.225738448,1,"Alert",56
"s_36",35,"R23","R",2,12,"R12",1,0.176238161,8,"Alert",57
"s_36",41,"L10flip","R",2,60,"R60",1,0.254974135,8,"Alert",58
"s_36",66,"R16flip","L",1,35,"L35",1,0.238328163,1,"Alert",59
"s_36",52,"L21flip","R",2,12,"R12",1,0.188187535,8,"Alert",60
"s_36",57,"L0flip","R",0,0,"R0",1,0.268465203,8,"Alert",61
"s_36",68,"R18flip","L",1,35,"L35",0,0.217058005,8,"Alert",62
"s_36",32,"R20","R",2,12,"R12",1,0.476732328,8,"Alert",63
"s_36",7,"L14","L",1,35,"L35",1,0.345229266,1,"Alert",64
"s_36",7,"L14","L",1,35,"L35",0,0.166993732,8,"Alert",65
"s_36",75,"R25flip","L",1,12,"L12",1,0.360532625,1,"Alert",66
"s_36",39,"L8flip","R",2,60,"R60",1,0.207003005,8,"Alert",67
"s_36",71,"R21flip","L",1,12,"L12",1,0.282105743,1,"Alert",68
"s_36",10,"L17","L",1,35,"L35",1,0.236084446,1,"Alert",69
"s_36",38,"R0","R",0,0,"R0",1,0.196236694,8,"Alert",70
"s_36",12,"L19","L",1,35,"L35",1,0.179278334,1,"Alert",71
"s_36",64,"R14flip","L",1,35,"L35",1,0.250997827,1,"Alert",72
"s_36",36,"R24","R",2,12,"R12",1,0.182669316,8,"Alert",73
"s_36",13,"L20","L",1,12,"L12",0,0.234830883,8,"Alert",74
"s_36",27,"R15","R",2,35,"R35",1,0.253747138,8,"Alert",75
"s_36",28,"R16","R",2,35,"R35",0,0.372868666,1,"Alert",76
"s_36",60,"R10flip","L",1,60,"L60",0,0.143449912,8,"Alert",77
"s_36",61,"R11flip","L",1,60,"L60",1,0.219281927,1,"Alert",78
"s_36",13,"L20","L",1,12,"L12",0,0.186236228,8,"Alert",79
"s_36",42,"L11flip","R",2,60,"R60",0,0.259244738,1,"Alert",80
"s_36",9,"L16","L",1,35,"L35",1,0.300959215,1,"Alert",81
"s_36",76,"R0flip","L",0,0,"L0",0,0.220195983,8,"Alert",82
"s_36",51,"L20flip","R",2,12,"R12",1,0.268320378,8,"Alert",83
"s_36",74,"R24flip","L",1,12,"L12",1,0.232482997,1,"Alert",84
"s_36",43,"L12flip","R",2,60,"R60",1,0.201912523,8,"Alert",85
"s_36",49,"L18flip","R",2,35,"R35",0,0.230266492,1,"Alert",86
"s_36",70,"R20flip","L",1,12,"L12",0,0.176825481,8,"Alert",87
"s_36",55,"L24flip","R",2,12,"R12",0,0.243682488,1,"Alert",88
"s_36",29,"R17","R",2,35,"R35",1,0.24677313,8,"Alert",89
"s_36",68,"R18flip","L",1,35,"L35",1,0.288154857,1,"Alert",90
"s_36",53,"L22flip","R",2,12,"R12",1,0.152476149,8,"Alert",91
