Subj_id,Stim_id,Wav_fname,Stim_loc,Stim_lat,Stim_ang,Stim_dts,Acc,RT,Resp_but,Alertness,ovtrialsnos
"s_10",75,"R25flip","L",1,12,"L12",1,0.66266427,1,"Alert",1
"s_10",63,"R13flip","L",1,60,"L60",1,0.805975169,1,"Alert",2
"s_10",20,"R8","R",2,60,"R60",1,0.685668183,8,"Alert",3
"s_10",27,"R15","R",2,35,"R35",1,0.721748499,8,"Alert",4
"s_10",14,"L21","L",1,12,"L12",1,0.795434882,1,"Alert",5
"s_10",22,"R10","R",2,60,"R60",1,0.681516598,8,"Alert",6
"s_10",56,"L25flip","R",2,12,"R12",0,0.881953044,1,"Alert",7
"s_10",56,"L25flip","R",2,12,"R12",0,0.801440848,1,"Alert",8
"s_10",73,"R23flip","L",1,12,"L12",1,0.810992405,1,"Alert",9
"s_10",70,"R20flip","L",1,12,"L12",1,0.946807468,1,"Alert",10
"s_10",23,"R11","R",2,60,"R60",1,0.761234735,8,"Alert",11
"s_10",6,"L13","L",1,60,"L60",1,0.780235846,1,"Alert",12
"s_10",74,"R24flip","L",1,12,"L12",1,0.883983335,1,"Alert",13
"s_10",34,"R22","R",2,12,"R12",1,0.736013637,8,"Alert",14
"s_10",3,"L10","L",1,60,"L60",1,0.754492687,1,"Alert",15
"s_10",60,"R10flip","L",1,60,"L60",1,0.797004573,1,"Alert",16
"s_10",44,"L13flip","R",2,60,"R60",1,0.660388882,8,"Alert",17
"s_10",11,"L18","L",1,35,"L35",1,0.71411429,1,"Alert",18
"s_10",45,"L14flip","R",2,35,"R35",1,0.65582854,8,"Alert",19
"s_10",71,"R21flip","L",1,12,"L12",1,0.634505711,1,"Alert",20
"s_10",9,"L16","L",1,35,"L35",1,0.633803516,1,"Alert",21
"s_10",64,"R14flip","L",1,35,"L35",1,0.771917025,1,"Alert",22
"s_10",34,"R22","R",2,12,"R12",1,0.587455363,8,"Alert",23
"s_10",66,"R16flip","L",1,35,"L35",1,0.524966283,1,"Alert",24
"s_10",18,"L25","L",1,12,"L12",1,0.771853113,1,"Alert",25
"s_10",29,"R17","R",2,35,"R35",1,0.49045216,8,"Alert",26
"s_10",49,"L18flip","R",2,35,"R35",1,0.562547151,8,"Alert",27
"s_10",37,"R25","R",2,12,"R12",0,0.775346757,1,"Alert",28
"s_10",70,"R20flip","L",1,12,"L12",1,0.603355162,1,"Alert",29
"s_10",47,"L16flip","R",2,35,"R35",1,0.659158109,8,"Alert",30
"s_10",49,"L18flip","R",2,35,"R35",1,0.636638344,8,"Alert",31
