Subj_id,Stim_id,Wav_fname,Stim_loc,Stim_lat,Stim_ang,Stim_dts,Acc,RT,Resp_but,Alertness,ovtrialsnos
"s_20",34,"R22","R",2,12,"R12",1,0.30434049,8,"Alert",27
"s_20",52,"L21flip","R",2,12,"R12",1,0.278029859,8,"Alert",28
"s_20",63,"R13flip","L",1,60,"L60",1,0.185822649,1,"Alert",29
"s_20",17,"L24","L",1,12,"L12",0,0.262140516,8,"Alert",30
"s_20",8,"L15","L",1,35,"L35",1,0.228325397,1,"Alert",31
"s_20",39,"L8flip","R",2,60,"R60",1,0.246135938,8,"Alert",32
"s_20",74,"R24flip","L",1,12,"L12",1,0.210201513,1,"Alert",33
"s_20",61,"R11flip","L",1,60,"L60",1,0.312973894,1,"Alert",34
"s_20",64,"R14flip","L",1,35,"L35",1,0.285539459,1,"Alert",35
"s_20",70,"R20flip","L",1,12,"L12",0,0.309235687,8,"Alert",36
"s_20",15,"L22","L",1,12,"L12",1,0.336237612,1,"Alert",37
"s_20",17,"L24","L",1,12,"L12",1,0.404121672,1,"Alert",38
"s_20",14,"L21","L",1,12,"L12",1,0.29884717,1,"Alert",39
"s_20",9,"L16","L",1,35,"L35",1,0.258020685,1,"Alert",40
"s_20",13,"L20","L",1,12,"L12",1,0.324055138,1,"Alert",41
"s_20",50,"L19flip","R",2,35,"R35",1,0.287546069,8,"Alert",42
"s_20",35,"R23","R",2,12,"R12",0,0.510028158,1,"Alert",43
"s_20",52,"L21flip","R",2,12,"R12",1,0.309947451,8,"Alert",44
"s_20",1,"L8","L",1,60,"L60",1,0.27740963,1,"Alert",45
"s_20",24,"R12","R",2,60,"R60",1,0.22708125,8,"Alert",46
"s_20",33,"R21","R",2,12,"R12",1,0.519510285,8,"Alert",47
"s_20",32,"R20","R",2,12,"R12",1,0.355169206,8,"Alert",48
"s_20",67,"R17flip","L",1,35,"L35",1,0.25021278,1,"Alert",49
"s_20",7,"L14","L",1,35,"L35",1,0.260408663,1,"Alert",50
"s_20",16,"L23","L",1,12,"L12",1,0.308965366,1,"Alert",51
"s_20",57,"L0flip","R",0,0,"R0",0,0.282573097,1,"Alert",52
"s_20",19,"L0","L",0,0,"L0",1,0.268336176,1,"Alert",53
"s_20",75,"R25flip","L",1,12,"L12",1,0.260361022,1,"Alert",54
"s_20",68,"R18flip","L",1,35,"L35",1,0.26821949,1,"Alert",55
"s_20",26,"R14","R",2,35,"R35",1,0.247060307,8,"Alert",56
"s_20",70,"R20flip","L",1,12,"L12",1,0.328390683,1,"Alert",57
"s_20",49,"L18flip","R",2,35,"R35",1,0.234018663,8,"Alert",58
"s_20",59,"R9flip","L",1,60,"L60",1,0.323820458,1,"Alert",59
"s_20",71,"R21flip","L",1,12,"L12",0,0.382589718,8,"Alert",60
"s_20",64,"R14flip","L",1,35,"L35",1,0.388127655,1,"Alert",61
"s_20",51,"L20flip","R",2,12,"R12",1,0.276957307,8,"Alert",62
"s_20",45,"L14flip","R",2,35,"R35",1,0.287371944,8,"Alert",63
"s_20",37,"R25","R",2,12,"R12",0,0.637705023,1,"Alert",64
"s_20",31,"R19","R",2,35,"R35",1,0.309471266,8,"Alert",65
"s_20",18,"L25","L",1,12,"L12",0,0.613223162,8,"Alert",66
"s_20",67,"R17flip","L",1,35,"L35",1,0.466426896,1,"Alert",67
"s_20",66,"R16flip","L",1,35,"L35",1,0.348377621,1,"Alert",68
"s_20",6,"L13","L",1,60,"L60",1,0.269246188,1,"Alert",69
"s_20",10,"L17","L",1,35,"L35",1,0.346532961,1,"Alert",70
"s_20",58,"R8flip","L",1,60,"L60",1,0.280147562,1,"Alert",71
"s_20",34,"R22","R",2,12,"R12",1,0.313415539,8,"Alert",72
"s_20",28,"R16","R",2,35,"R35",1,0.253309741,8,"Alert",73
"s_20",43,"L12flip","R",2,60,"R60",1,0.356634591,8,"Alert",74
"s_20",12,"L19","L",1,35,"L35",1,0.269733459,1,"Alert",75
"s_20",22,"R10","R",2,60,"R60",1,0.220367049,8,"Alert",76
"s_20",55,"L24flip","R",2,12,"R12",1,0.449212627,8,"Alert",77
"s_20",27,"R15","R",2,35,"R35",1,0.312199505,8,"Alert",78
"s_20",30,"R18","R",2,35,"R35",1,0.285521859,8,"Alert",79
"s_20",73,"R23flip","L",1,12,"L12",1,0.316743536,1,"Alert",80
"s_20",54,"L23flip","R",2,12,"R12",1,0.344259353,8,"Alert",81
"s_20",21,"R9","R",2,60,"R60",1,0.25278963,8,"Alert",82
"s_20",8,"L15","L",1,35,"L35",1,0.273070693,1,"Alert",83
"s_20",35,"R23","R",2,12,"R12",1,0.63597085,8,"Alert",84
"s_20",18,"L25","L",1,12,"L12",1,0.547026654,1,"Alert",85
"s_20",56,"L25flip","R",2,12,"R12",0,0.565144784,1,"Alert",86
"s_20",36,"R24","R",2,12,"R12",1,0.317976248,8,"Alert",87
"s_20",3,"L10","L",1,60,"L60",1,0.326686128,1,"Alert",88
"s_20",2,"L9","L",1,60,"L60",1,0.327515345,1,"Alert",89
"s_20",36,"R24","R",2,12,"R12",1,0.236225443,8,"Alert",90
"s_20",10,"L17","L",1,35,"L35",1,0.400725955,1,"Alert",91
"s_20",37,"R25","R",2,12,"R12",1,0.514016384,8,"Alert",92
"s_20",9,"L16","L",1,35,"L35",1,0.385690592,1,"Alert",93
"s_20",26,"R14","R",2,35,"R35",1,0.273266802,8,"Alert",94
"s_20",25,"R13","R",2,60,"R60",1,0.362539986,8,"Alert",95
"s_20",47,"L16flip","R",2,35,"R35",1,0.249406646,8,"Alert",96
"s_20",29,"R17","R",2,35,"R35",1,0.404746251,8,"Alert",97
"s_20",69,"R19flip","L",1,35,"L35",0,0.639787924,8,"Alert",98
"s_20",33,"R21","R",2,12,"R12",1,0.328706015,8,"Alert",99
"s_20",50,"L19flip","R",2,35,"R35",1,0.343265408,8,"Alert",100
"s_20",15,"L22","L",1,12,"L12",1,0.299282491,1,"Alert",101
"s_20",48,"L17flip","R",2,35,"R35",1,0.312608917,8,"Alert",102
"s_20",75,"R25flip","L",1,12,"L12",0,0.627914893,8,"Alert",103
"s_20",42,"L11flip","R",2,60,"R60",1,0.391376711,8,"Alert",104
"s_20",20,"R8","R",2,60,"R60",1,0.388428892,8,"Alert",105
"s_20",14,"L21","L",1,12,"L12",1,0.401249385,1,"Alert",106
"s_20",56,"L25flip","R",2,12,"R12",1,0.584014418,8,"Alert",107
"s_20",48,"L17flip","R",2,35,"R35",1,0.353964383,8,"Alert",108
"s_20",54,"L23flip","R",2,12,"R12",0,0.921275642,1,"Alert",109
"s_20",11,"L18","L",1,35,"L35",1,0.32727591,1,"Alert",110
"s_20",68,"R18flip","L",1,35,"L35",1,0.380568105,1,"Alert",111
"s_20",65,"R15flip","L",1,35,"L35",1,0.355099914,1,"Alert",112
"s_20",51,"L20flip","R",2,12,"R12",1,0.58858161,8,"Alert",113
"s_20",40,"L9flip","R",2,60,"R60",1,0.466228965,8,"Alert",114
"s_20",23,"R11","R",2,60,"R60",1,0.399259032,8,"Alert",115
"s_20",16,"L23","L",1,12,"L12",1,0.81723085,1,"Alert",116
"s_20",29,"R17","R",2,35,"R35",1,0.340695617,8,"Alert",117
"s_20",72,"R22flip","L",1,12,"L12",1,0.367539249,1,"Alert",118
"s_20",66,"R16flip","L",1,35,"L35",1,0.420975592,1,"Alert",119
"s_20",73,"R23flip","L",1,12,"L12",1,1.180463942,1,"Alert",120
"s_20",11,"L18","L",1,35,"L35",1,0.57320936,1,"Alert",121
"s_20",7,"L14","L",1,35,"L35",1,0.513469584,1,"Alert",122
"s_20",46,"L15flip","R",2,35,"R35",1,0.365745004,8,"Alert",123
"s_20",44,"L13flip","R",2,60,"R60",1,0.391583424,8,"Alert",124
"s_20",32,"R20","R",2,12,"R12",1,0.863722318,8,"Relaxed",125
"s_20",16,"L23","L",1,12,"L12",1,0.401948814,1,"Drowsy",126
"s_20",15,"L22","L",1,12,"L12",1,0.427956683,1,"Drowsy",127
"s_20",59,"R9flip","L",1,60,"L60",1,0.377334726,1,"NA",128
"s_20",49,"L18flip","R",2,35,"R35",1,0.400669993,8,"Relaxed",129
"s_20",46,"L15flip","R",2,35,"R35",1,0.409772533,8,"Relaxed",130
"s_20",4,"L11","L",1,60,"L60",1,0.396121515,1,"Relaxed",131
"s_20",35,"R23","R",2,12,"R12",0,1.227536437,1,"Relaxed",132
"s_20",27,"R15","R",2,35,"R35",1,0.356094605,8,"Relaxed",133
"s_20",69,"R19flip","L",1,35,"L35",1,0.632471886,1,"Relaxed",134
"s_20",75,"R25flip","L",1,12,"L12",1,0.796313554,1,"Relaxed",135
"s_20",10,"L17","L",1,35,"L35",1,0.47543193,1,"Relaxed",136
"s_20",65,"R15flip","L",1,35,"L35",1,0.302706724,1,"Relaxed",137
"s_20",73,"R23flip","L",1,12,"L12",1,0.453713458,1,"Relaxed",138
"s_20",42,"L11flip","R",2,60,"R60",1,0.377365102,8,"Relaxed",139
"s_20",41,"L10flip","R",2,60,"R60",1,0.471400909,8,"Drowsy",140
"s_20",35,"R23","R",2,12,"R12",0,0.675320675,1,"Drowsy",141
"s_20",7,"L14","L",1,35,"L35",1,0.506444489,1,"Relaxed",142
"s_20",11,"L18","L",1,35,"L35",1,0.323332068,1,"Relaxed",143
"s_20",17,"L24","L",1,12,"L12",1,0.356454921,1,"Relaxed",144
"s_20",68,"R18flip","L",1,35,"L35",1,0.337965732,1,"Drowsy",145
"s_20",58,"R8flip","L",1,60,"L60",1,0.437387898,1,"Relaxed",146
"s_20",1,"L8","L",1,60,"L60",1,0.386685443,1,"Drowsy",147
"s_20",36,"R24","R",2,12,"R12",1,0.81399895,8,"Relaxed",148
"s_20",26,"R14","R",2,35,"R35",1,0.619047825,8,"Relaxed",149
"s_20",75,"R25flip","L",1,12,"L12",0,0.689165075,8,"Relaxed",150
"s_20",47,"L16flip","R",2,35,"R35",1,0.4665322,8,"Drowsy",151
"s_20",49,"L18flip","R",2,35,"R35",1,0.853344219,8,"Relaxed",152
"s_20",36,"R24","R",2,12,"R12",1,1.004757809,8,"Relaxed",153
"s_20",51,"L20flip","R",2,12,"R12",1,0.626727668,8,"Relaxed",154
"s_20",39,"L8flip","R",2,60,"R60",1,0.720572018,8,"Relaxed",155
"s_20",5,"L12","L",1,60,"L60",1,0.631703014,1,"Drowsy",156
"s_20",46,"L15flip","R",2,35,"R35",1,0.722806472,8,"Relaxed",157
"s_20",42,"L11flip","R",2,60,"R60",1,1.029749318,8,"Relaxed",158
"s_20",31,"R19","R",2,35,"R35",1,0.705030357,8,"Relaxed",159
"s_20",44,"L13flip","R",2,60,"R60",1,0.656995645,8,"Relaxed",160
"s_20",59,"R9flip","L",1,60,"L60",1,0.750673574,1,"Relaxed",161
"s_20",1,"L8","L",1,60,"L60",1,0.670220246,1,"NA",162
"s_20",72,"R22flip","L",1,12,"L12",0,0.707274604,8,"Relaxed",163
"s_20",3,"L10","L",1,60,"L60",1,0.473515742,1,"Drowsy",164
"s_20",50,"L19flip","R",2,35,"R35",1,0.363080481,8,"Relaxed",165
"s_20",47,"L16flip","R",2,35,"R35",1,0.671253969,8,"Relaxed",166
"s_20",40,"L9flip","R",2,60,"R60",1,0.445509527,8,"Relaxed",167
"s_20",23,"R11","R",2,60,"R60",1,0.527687401,8,"Relaxed",168
"s_20",70,"R20flip","L",1,12,"L12",0,0.992187869,8,"Relaxed",169
"s_20",15,"L22","L",1,12,"L12",1,0.805690262,1,"Relaxed",170
"s_20",12,"L19","L",1,35,"L35",1,0.687266284,1,"Drowsy",171
"s_20",1,"L8","L",1,60,"L60",1,0.58886256,1,"Drowsy",172
"s_20",46,"L15flip","R",2,35,"R35",1,1.055006172,8,"Drowsy",173
"s_20",51,"L20flip","R",2,12,"R12",1,0.947781328,8,"Relaxed",174
"s_20",63,"R13flip","L",1,60,"L60",1,0.429624014,1,"Relaxed",175
"s_20",62,"R12flip","L",1,60,"L60",1,0.385701959,1,"Drowsy",176
"s_20",48,"L17flip","R",2,35,"R35",1,0.36307921,8,"Drowsy",177
"s_20",39,"L8flip","R",2,60,"R60",1,0.544489174,8,"Drowsy",178
"s_20",3,"L10","L",1,60,"L60",1,0.56946676,1,"Drowsy",179
"s_20",34,"R22","R",2,12,"R12",0,0.63818319,1,"Drowsy",180
"s_20",53,"L22flip","R",2,12,"R12",1,0.626375743,8,"Drowsy",181
"s_20",54,"L23flip","R",2,12,"R12",1,0.611834388,8,"Drowsy",182
"s_20",74,"R24flip","L",1,12,"L12",1,0.673517068,1,"Drowsy",183
"s_20",51,"L20flip","R",2,12,"R12",1,0.704037743,8,"Drowsy",184
"s_20",48,"L17flip","R",2,35,"R35",1,0.47063682,8,"Relaxed",185
"s_20",30,"R18","R",2,35,"R35",1,0.818901914,8,"Relaxed",186
"s_20",13,"L20","L",1,12,"L12",1,0.438885006,1,"Drowsy",187
"s_20",18,"L25","L",1,12,"L12",1,0.580010314,1,"Relaxed",188
"s_20",55,"L24flip","R",2,12,"R12",1,0.918812601,8,"Relaxed",189
"s_20",59,"R9flip","L",1,60,"L60",1,0.379694326,1,"Drowsy",190
"s_20",47,"L16flip","R",2,35,"R35",1,0.493530421,8,"Drowsy",191
"s_20",24,"R12","R",2,60,"R60",1,0.590646113,8,"Relaxed",192
"s_20",11,"L18","L",1,35,"L35",1,0.83692339,1,"Relaxed",193
"s_20",1,"L8","L",1,60,"L60",1,0.591785603,1,"Drowsy",194
"s_20",67,"R17flip","L",1,35,"L35",1,0.767227247,1,"Drowsy",195
"s_20",60,"R10flip","L",1,60,"L60",1,0.834461466,1,"Drowsy",196
"s_20",44,"L13flip","R",2,60,"R60",1,0.626291217,8,"Relaxed",197
"s_20",55,"L24flip","R",2,12,"R12",1,0.894225372,8,"Drowsy",198
"s_20",47,"L16flip","R",2,35,"R35",1,1.321316977,8,"Drowsy",199
"s_20",45,"L14flip","R",2,35,"R35",1,0.867643327,8,"Relaxed",200
"s_20",51,"L20flip","R",2,12,"R12",1,0.735216603,8,"Drowsy",201
"s_20",56,"L25flip","R",2,12,"R12",0,1.491245875,1,"Relaxed",202
"s_20",13,"L20","L",1,12,"L12",1,1.15896324,1,"Relaxed",203
"s_20",39,"L8flip","R",2,60,"R60",1,0.83577097,8,"Drowsy",204
"s_20",23,"R11","R",2,60,"R60",1,0.523106086,8,"Drowsy",205
"s_20",67,"R17flip","L",1,35,"L35",1,0.88294441,1,"Relaxed",206
"s_20",4,"L11","L",1,60,"L60",1,1.01774686,1,"Drowsy",207
"s_20",10,"L17","L",1,35,"L35",1,0.894825474,1,"Drowsy",208
"s_20",60,"R10flip","L",1,60,"L60",1,0.643656727,1,"Relaxed",209
"s_20",48,"L17flip","R",2,35,"R35",1,0.983562617,8,"Drowsy",210
"s_20",23,"R11","R",2,60,"R60",1,0.953269153,8,"Drowsy",211
"s_20",57,"L0flip","R",0,0,"R0",1,1.022110639,8,"Drowsy",212
"s_20",52,"L21flip","R",2,12,"R12",1,1.832238734,8,"Drowsy",213
"s_20",30,"R18","R",2,35,"R35",1,0.987857206,8,"Drowsy",214
"s_20",56,"L25flip","R",2,12,"R12",1,1.128496554,8,"Relaxed",215
"s_20",52,"L21flip","R",2,12,"R12",1,0.817899907,8,"Relaxed",216
"s_20",43,"L12flip","R",2,60,"R60",NaN,NaN,NaN,"Drowsy",217
"s_20",22,"R10","R",2,60,"R60",NaN,NaN,NaN,"Drowsy",218
"s_20",20,"R8","R",2,60,"R60",NaN,NaN,NaN,"Drowsy",219
"s_20",68,"R18flip","L",1,35,"L35",1,1.037206582,1,"Relaxed",220
"s_20",8,"L15","L",1,35,"L35",1,1.839593215,1,"Drowsy",221
"s_20",35,"R23","R",2,12,"R12",1,2.297428061,8,"Drowsy",222
"s_20",36,"R24","R",2,12,"R12",1,1.722741886,8,"Drowsy",223
"s_20",37,"R25","R",2,12,"R12",1,1.206088386,8,"Grapho",224
"s_20",65,"R15flip","L",1,35,"L35",NaN,NaN,NaN,"Drowsy",225
"s_20",59,"R9flip","L",1,60,"L60",NaN,NaN,NaN,"Drowsy",226
"s_20",60,"R10flip","L",1,60,"L60",NaN,NaN,NaN,"Drowsy",227
"s_20",51,"L20flip","R",2,12,"R12",1,1.867510299,8,"Grapho",228
"s_20",6,"L13","L",1,60,"L60",NaN,NaN,NaN,"Drowsy",229
"s_20",59,"R9flip","L",1,60,"L60",NaN,NaN,NaN,"Grapho",230
"s_20",52,"L21flip","R",2,12,"R12",NaN,NaN,NaN,"Grapho",231
"s_20",3,"L10","L",1,60,"L60",NaN,NaN,NaN,"Grapho",232
"s_20",41,"L10flip","R",2,60,"R60",NaN,NaN,NaN,"Drowsy",233
"s_20",46,"L15flip","R",2,35,"R35",1,0.414547135,8,"Drowsy",234
"s_20",60,"R10flip","L",1,60,"L60",1,0.462741994,1,"Drowsy",235
"s_20",31,"R19","R",2,35,"R35",1,0.563888809,8,"Drowsy",236
"s_20",24,"R12","R",2,60,"R60",1,0.480648376,8,"Drowsy",237
"s_20",60,"R10flip","L",1,60,"L60",1,0.594892186,1,"Drowsy",238
"s_20",39,"L8flip","R",2,60,"R60",1,0.358180901,8,"Relaxed",239
"s_20",73,"R23flip","L",1,12,"L12",1,0.610537071,1,"Relaxed",240
"s_20",36,"R24","R",2,12,"R12",NaN,NaN,NaN,"Relaxed",241
"s_20",31,"R19","R",2,35,"R35",1,1.227244203,8,"Relaxed",242
"s_20",2,"L9","L",1,60,"L60",NaN,NaN,NaN,"Drowsy",243
"s_20",25,"R13","R",2,60,"R60",1,0.758896806,8,"Drowsy",244
"s_20",55,"L24flip","R",2,12,"R12",NaN,NaN,NaN,"Drowsy",245
"s_20",17,"L24","L",1,12,"L12",NaN,NaN,NaN,"Drowsy",246
"s_20",68,"R18flip","L",1,35,"L35",NaN,NaN,NaN,"Grapho",247
"s_20",13,"L20","L",1,12,"L12",1,1.06058077,1,"Relaxed",248
"s_20",63,"R13flip","L",1,60,"L60",1,0.625753647,1,"Relaxed",249
"s_20",30,"R18","R",2,35,"R35",1,0.680364861,8,"Drowsy",250
"s_20",8,"L15","L",1,35,"L35",1,1.379233877,1,"Drowsy",251
"s_20",63,"R13flip","L",1,60,"L60",1,1.069784263,1,"Drowsy",252
"s_20",11,"L18","L",1,35,"L35",0,0.958865588,8,"Drowsy",253
"s_20",70,"R20flip","L",1,12,"L12",NaN,NaN,NaN,"Drowsy",254
"s_20",67,"R17flip","L",1,35,"L35",0,1.162376541,8,"Drowsy",255
"s_20",62,"R12flip","L",1,60,"L60",0,0.680218469,8,"Drowsy",256
"s_20",39,"L8flip","R",2,60,"R60",NaN,NaN,NaN,"Drowsy",257
"s_20",4,"L11","L",1,60,"L60",0,1.811989417,8,"Drowsy",258
"s_20",29,"R17","R",2,35,"R35",NaN,NaN,NaN,"Drowsy",259
"s_20",60,"R10flip","L",1,60,"L60",NaN,NaN,NaN,"Drowsy",260
"s_20",62,"R12flip","L",1,60,"L60",0,1.947857361,8,"Grapho",261
"s_20",7,"L14","L",1,35,"L35",0,1.090528322,8,"Drowsy",262
"s_20",3,"L10","L",1,60,"L60",NaN,NaN,NaN,"Drowsy",263
"s_20",67,"R17flip","L",1,35,"L35",NaN,NaN,NaN,"Drowsy",264
"s_20",44,"L13flip","R",2,60,"R60",NaN,NaN,NaN,"Drowsy",265
"s_20",17,"L24","L",1,12,"L12",NaN,NaN,NaN,"Drowsy",266
"s_20",74,"R24flip","L",1,12,"L12",NaN,NaN,NaN,"Grapho",267
"s_20",42,"L11flip","R",2,60,"R60",NaN,NaN,NaN,"Drowsy",268
"s_20",41,"L10flip","R",2,60,"R60",NaN,NaN,NaN,"Grapho",269
"s_20",44,"L13flip","R",2,60,"R60",NaN,NaN,NaN,"Drowsy",270
"s_20",6,"L13","L",1,60,"L60",NaN,NaN,NaN,"Drowsy",271
"s_20",11,"L18","L",1,35,"L35",1,0.852185228,1,"Relaxed",272
"s_20",75,"R25flip","L",1,12,"L12",0,0.912481504,8,"Drowsy",273
"s_20",69,"R19flip","L",1,35,"L35",1,1.333583195,1,"Drowsy",274
"s_20",73,"R23flip","L",1,12,"L12",0,0.699468831,8,"Drowsy",275
"s_20",45,"L14flip","R",2,35,"R35",NaN,NaN,NaN,"Drowsy",276
"s_20",61,"R11flip","L",1,60,"L60",1,2.170728673,1,"Drowsy",277
"s_20",57,"L0flip","R",0,0,"R0",1,1.456739004,8,"Drowsy",278
"s_20",18,"L25","L",1,12,"L12",NaN,NaN,NaN,"Drowsy",279
"s_20",36,"R24","R",2,12,"R12",1,2.19679821,8,"Drowsy",280
"s_20",31,"R19","R",2,35,"R35",1,1.238144103,8,"Drowsy",281
"s_20",7,"L14","L",1,35,"L35",NaN,NaN,NaN,"Drowsy",282
"s_20",8,"L15","L",1,35,"L35",NaN,NaN,NaN,"Drowsy",283
"s_20",17,"L24","L",1,12,"L12",NaN,NaN,NaN,"NA",284
"s_20",24,"R12","R",2,60,"R60",1,0.477570937,8,"Drowsy",285
"s_20",36,"R24","R",2,12,"R12",1,0.824439054,8,"Relaxed",286
"s_20",61,"R11flip","L",1,60,"L60",1,0.457180508,1,"Relaxed",287
"s_20",46,"L15flip","R",2,35,"R35",1,0.667588511,8,"Relaxed",288
"s_20",27,"R15","R",2,35,"R35",1,0.553238396,8,"Drowsy",289
"s_20",4,"L11","L",1,60,"L60",0,1.277566396,8,"Drowsy",290
"s_20",30,"R18","R",2,35,"R35",1,0.877772671,8,"Drowsy",291
"s_20",36,"R24","R",2,12,"R12",NaN,NaN,NaN,"Drowsy",292
"s_20",54,"L23flip","R",2,12,"R12",NaN,NaN,NaN,"Drowsy",293
"s_20",39,"L8flip","R",2,60,"R60",1,0.369240771,8,"Drowsy",294
"s_20",54,"L23flip","R",2,12,"R12",1,1.373571629,8,"Relaxed",295
"s_20",38,"R0","R",0,0,"R0",0,1.077241062,1,"Relaxed",296
"s_20",20,"R8","R",2,60,"R60",1,0.545107535,8,"Relaxed",297
"s_20",44,"L13flip","R",2,60,"R60",1,0.389964707,8,"Relaxed",298
"s_20",35,"R23","R",2,12,"R12",0,1.585142202,1,"Relaxed",299
"s_20",61,"R11flip","L",1,60,"L60",1,0.614687274,1,"Drowsy",300
"s_20",67,"R17flip","L",1,35,"L35",1,0.961540062,1,"NA",301
"s_20",46,"L15flip","R",2,35,"R35",1,0.412318996,8,"NA",302
"s_20",28,"R16","R",2,35,"R35",1,0.72494933,8,"Drowsy",303
"s_20",61,"R11flip","L",1,60,"L60",1,0.867188066,1,"Relaxed",304
"s_20",23,"R11","R",2,60,"R60",1,0.790019625,8,"Drowsy",305
"s_20",74,"R24flip","L",1,12,"L12",0,1.12997268,8,"Drowsy",306
"s_20",15,"L22","L",1,12,"L12",1,0.983383225,1,"Drowsy",307
"s_20",73,"R23flip","L",1,12,"L12",0,1.266124026,8,"Drowsy",308
"s_20",8,"L15","L",1,35,"L35",1,1.571959106,1,"Drowsy",309
"s_20",33,"R21","R",2,12,"R12",1,1.226657022,8,"Relaxed",310
"s_20",70,"R20flip","L",1,12,"L12",NaN,NaN,NaN,"Drowsy",311
"s_20",55,"L24flip","R",2,12,"R12",1,0.429530698,8,"Drowsy",312
"s_20",53,"L22flip","R",2,12,"R12",1,0.820560866,8,"Relaxed",313
"s_20",20,"R8","R",2,60,"R60",1,0.681635333,8,"Relaxed",314
"s_20",55,"L24flip","R",2,12,"R12",1,1.599039297,8,"Relaxed",315
"s_20",66,"R16flip","L",1,35,"L35",0,1.345781885,8,"Drowsy",316
"s_20",14,"L21","L",1,12,"L12",0,1.235263308,8,"Drowsy",317
"s_20",46,"L15flip","R",2,35,"R35",1,2.155677819,8,"Drowsy",318
"s_20",26,"R14","R",2,35,"R35",1,1.542885385,8,"Drowsy",319
"s_20",18,"L25","L",1,12,"L12",0,2.38706435,8,"Drowsy",320
"s_20",33,"R21","R",2,12,"R12",1,1.302606162,8,"Drowsy",321
"s_20",61,"R11flip","L",1,60,"L60",0,1.607256112,8,"Drowsy",322
"s_20",9,"L16","L",1,35,"L35",NaN,NaN,NaN,"Drowsy",323
"s_20",15,"L22","L",1,12,"L12",NaN,NaN,NaN,"Drowsy",324
"s_20",69,"R19flip","L",1,35,"L35",0,1.017451142,8,"Drowsy",325
"s_20",21,"R9","R",2,60,"R60",1,0.890317854,8,"Drowsy",326
"s_20",70,"R20flip","L",1,12,"L12",NaN,NaN,NaN,"Drowsy",327
"s_20",62,"R12flip","L",1,60,"L60",NaN,NaN,NaN,"Grapho",328
"s_20",10,"L17","L",1,35,"L35",NaN,NaN,NaN,"Drowsy",329
"s_20",26,"R14","R",2,35,"R35",NaN,NaN,NaN,"Drowsy",330
"s_20",22,"R10","R",2,60,"R60",1,0.335489254,8,"Relaxed",331
"s_20",9,"L16","L",1,35,"L35",1,0.81568532,1,"Relaxed",332
"s_20",74,"R24flip","L",1,12,"L12",1,0.867111984,1,"Relaxed",333
"s_20",58,"R8flip","L",1,60,"L60",1,0.799979733,1,"Drowsy",334
"s_20",13,"L20","L",1,12,"L12",0,1.045375937,8,"Drowsy",335
"s_20",18,"L25","L",1,12,"L12",0,0.701519696,8,"Drowsy",336
"s_20",5,"L12","L",1,60,"L60",0,1.194957082,8,"Drowsy",337
"s_20",27,"R15","R",2,35,"R35",NaN,NaN,NaN,"Drowsy",338
"s_20",38,"R0","R",0,0,"R0",NaN,NaN,NaN,"Drowsy",339
"s_20",58,"R8flip","L",1,60,"L60",NaN,NaN,NaN,"Drowsy",340
"s_20",13,"L20","L",1,12,"L12",0,0.728495352,8,"Drowsy",341
