Subj_id,Stim_id,Wav_fname,Stim_loc,Stim_lat,Stim_ang,Stim_dts,Acc,RT,Resp_but,Alertness,ovtrialsnos
"s_42",56,"L25flip","R",2,12,"R12",0,0.83475592,1,"Alert",1
"s_42",43,"L12flip","R",2,60,"R60",0,1.149659148,1,"Alert",2
"s_42",7,"L14","L",1,35,"L35",1,0.703443576,1,"Alert",3
"s_42",2,"L9","L",1,60,"L60",1,0.699107032,1,"Alert",4
"s_42",74,"R24flip","L",1,12,"L12",1,1.48400167,1,"Alert",5
"s_42",37,"R25","R",2,12,"R12",1,0.624780604,8,"Alert",6
"s_42",36,"R24","R",2,12,"R12",1,0.661704468,8,"Alert",7
"s_42",71,"R21flip","L",1,12,"L12",1,1.442763751,1,"Alert",8
"s_42",54,"L23flip","R",2,12,"R12",1,0.522189127,8,"Alert",9
"s_42",50,"L19flip","R",2,35,"R35",1,0.396955568,8,"Alert",10
"s_42",59,"R9flip","L",1,60,"L60",1,0.508778556,1,"Alert",11
"s_42",3,"L10","L",1,60,"L60",1,0.4274305,1,"Alert",12
"s_42",55,"L24flip","R",2,12,"R12",1,0.418884771,8,"Alert",13
"s_42",15,"L22","L",1,12,"L12",0,0.607022038,8,"Alert",14
"s_42",72,"R22flip","L",1,12,"L12",0,0.666608852,8,"Alert",15
"s_42",40,"L9flip","R",2,60,"R60",1,0.489267608,8,"Alert",16
"s_42",66,"R16flip","L",1,35,"L35",1,0.628738552,1,"Alert",17
"s_42",24,"R12","R",2,60,"R60",1,0.514660117,8,"Alert",18
"s_42",68,"R18flip","L",1,35,"L35",1,0.494085557,1,"Alert",19
"s_42",65,"R15flip","L",1,35,"L35",1,0.581782702,1,"Alert",20
"s_42",25,"R13","R",2,60,"R60",1,0.359291547,8,"Alert",21
"s_42",52,"L21flip","R",2,12,"R12",1,0.451378526,8,"Alert",22
"s_42",45,"L14flip","R",2,35,"R35",1,0.450612729,8,"Alert",23
"s_42",14,"L21","L",1,12,"L12",1,0.498508747,1,"Alert",24
"s_42",47,"L16flip","R",2,35,"R35",1,0.508369167,8,"Alert",25
"s_42",64,"R14flip","L",1,35,"L35",1,0.46058069,1,"Alert",26
"s_42",72,"R22flip","L",1,12,"L12",0,0.557726845,8,"Alert",27
"s_42",10,"L17","L",1,35,"L35",1,0.564374851,1,"Alert",28
"s_42",29,"R17","R",2,35,"R35",1,0.670521381,8,"Alert",29
"s_42",17,"L24","L",1,12,"L12",1,0.671998053,1,"Alert",30
"s_42",51,"L20flip","R",2,12,"R12",1,0.390039858,8,"Alert",31
"s_42",71,"R21flip","L",1,12,"L12",1,0.542427902,1,"Alert",32
"s_42",73,"R23flip","L",1,12,"L12",1,1.13904474,1,"Alert",33
"s_42",28,"R16","R",2,35,"R35",1,0.446422788,8,"Alert",34
"s_42",30,"R18","R",2,35,"R35",1,0.657427222,8,"Alert",35
"s_42",27,"R15","R",2,35,"R35",1,0.493478326,8,"Alert",36
"s_42",18,"L25","L",1,12,"L12",1,0.601973072,1,"Alert",37
"s_42",26,"R14","R",2,35,"R35",1,0.629586977,8,"Alert",38
"s_42",61,"R11flip","L",1,60,"L60",1,0.959085921,1,"Alert",39
"s_42",48,"L17flip","R",2,35,"R35",1,0.66551328,8,"Alert",40
"s_42",65,"R15flip","L",1,35,"L35",1,0.603556596,1,"Alert",41
"s_42",13,"L20","L",1,12,"L12",1,0.772567074,1,"Alert",42
"s_42",1,"L8","L",1,60,"L60",1,0.634113119,1,"Alert",43
"s_42",34,"R22","R",2,12,"R12",1,0.878906845,8,"Alert",44
"s_42",46,"L15flip","R",2,35,"R35",1,0.502213926,8,"Alert",45
"s_42",6,"L13","L",1,60,"L60",1,0.729546073,1,"Alert",46
"s_42",44,"L13flip","R",2,60,"R60",1,0.411772503,8,"Alert",47
"s_42",16,"L23","L",1,12,"L12",1,0.904145033,1,"Alert",48
"s_42",29,"R17","R",2,35,"R35",1,0.54519195,8,"Alert",49
"s_42",69,"R19flip","L",1,35,"L35",1,0.68946094,1,"Alert",50
"s_42",31,"R19","R",2,35,"R35",1,0.576571941,8,"Alert",51
"s_42",35,"R23","R",2,12,"R12",1,0.633850591,8,"Alert",52
"s_42",8,"L15","L",1,35,"L35",1,0.528302491,1,"Alert",53
"s_42",60,"R10flip","L",1,60,"L60",1,0.666213072,1,"Alert",54
"s_42",70,"R20flip","L",1,12,"L12",1,0.919937564,1,"Alert",55
"s_42",73,"R23flip","L",1,12,"L12",0,0.835525448,8,"Alert",56
"s_42",63,"R13flip","L",1,60,"L60",1,0.508784986,1,"Alert",57
"s_42",8,"L15","L",1,35,"L35",1,0.730963848,1,"Alert",58
"s_42",54,"L23flip","R",2,12,"R12",1,0.363910822,8,"Alert",59
"s_42",11,"L18","L",1,35,"L35",1,0.56095875,1,"Alert",60
"s_42",50,"L19flip","R",2,35,"R35",1,0.494647206,8,"Alert",61
"s_42",42,"L11flip","R",2,60,"R60",1,0.572447402,8,"Alert",62
"s_42",31,"R19","R",2,35,"R35",0,0.638317064,1,"Alert",63
"s_42",76,"R0flip","L",0,0,"L0",1,0.587210873,1,"Alert",64
"s_42",10,"L17","L",1,35,"L35",1,0.570143289,1,"Alert",65
"s_42",75,"R25flip","L",1,12,"L12",0,0.531332361,8,"Alert",66
"s_42",15,"L22","L",1,12,"L12",0,0.571504221,8,"Alert",67
"s_42",19,"L0","L",0,0,"L0",0,0.579464909,8,"Alert",68
"s_42",70,"R20flip","L",1,12,"L12",1,0.80672618,1,"Alert",69
"s_42",46,"L15flip","R",2,35,"R35",1,0.430349647,8,"Alert",70
"s_42",37,"R25","R",2,12,"R12",0,0.635994897,1,"Alert",71
"s_42",53,"L22flip","R",2,12,"R12",0,0.911239115,1,"Alert",72
"s_42",23,"R11","R",2,60,"R60",1,0.584559023,8,"Alert",73
"s_42",33,"R21","R",2,12,"R12",1,0.878419493,8,"Alert",74
"s_42",67,"R17flip","L",1,35,"L35",1,0.866714826,1,"Alert",75
"s_42",36,"R24","R",2,12,"R12",0,0.814314483,1,"Alert",76
"s_42",41,"L10flip","R",2,60,"R60",1,0.393000987,8,"Alert",77
"s_42",67,"R17flip","L",1,35,"L35",1,0.485372492,1,"Alert",78
"s_42",32,"R20","R",2,12,"R12",1,0.500418283,8,"Alert",79
"s_42",17,"L24","L",1,12,"L12",1,0.461485995,1,"Alert",80
"s_42",47,"L16flip","R",2,35,"R35",1,0.645645729,8,"Alert",81
"s_42",30,"R18","R",2,35,"R35",1,0.81382192,8,"Alert",82
"s_42",69,"R19flip","L",1,35,"L35",1,0.592074504,1,"Alert",83
"s_42",11,"L18","L",1,35,"L35",1,0.709771999,1,"Alert",84
"s_42",48,"L17flip","R",2,35,"R35",1,0.67695631,8,"Alert",85
"s_42",14,"L21","L",1,12,"L12",1,0.915282262,1,"Alert",86
